model,category,layer,head,attention
fp16,json_format,8,5,0.016147614
fp16,json_format,8,6,0.016407777
fp16,json_format,8,7,0.014147949
fp16,json_format,8,8,0.0053979876
fp16,json_format,8,9,0.015086174
fp16,json_format,8,10,0.024649048
fp16,json_format,8,11,0.015844727
fp16,json_format,8,12,0.020579528
fp16,json_format,8,13,0.0090559
fp16,json_format,8,14,0.0042469027
fp16,json_format,8,15,0.0068656923
fp16,json_format,8,16,0.0013978959
fp16,json_format,8,17,0.005247879
fp16,json_format,8,18,0.0060861586
fp16,json_format,8,19,0.0017553807
fp16,json_format,8,20,0.0054763793
fp16,json_format,8,21,0.006550312
fp16,json_format,8,22,0.002890444
fp16,json_format,8,23,0.00010715723
fp16,json_format,8,24,0.0055615427
fp16,json_format,8,25,0.003841877
fp16,json_format,8,26,0.0037463189
fp16,json_format,8,27,0.0014789104
fp16,json_format,9,0,0.014709473
fp16,json_format,9,1,0.0077726366
fp16,json_format,9,2,0.0070394515
fp16,json_format,9,3,0.0036808015
fp16,json_format,9,4,0.023852538
fp16,json_format,9,5,0.014628601
fp16,json_format,9,6,0.027020264
fp16,json_format,9,7,0.015657043
fp16,json_format,9,8,0.0038640976
fp16,json_format,9,9,0.005640602
fp16,json_format,9,10,0.0049734116
fp16,json_format,9,11,0.017810058
fp16,json_format,9,12,0.015154267
fp16,json_format,9,13,0.012617493
fp16,json_format,9,14,0.017481994
fp16,json_format,9,15,0.018418122
fp16,json_format,9,16,0.024694825
fp16,json_format,9,17,0.007942962
fp16,json_format,9,18,0.0044725416
fp16,json_format,9,19,0.008353042
fp16,json_format,9,20,0.012625885
fp16,json_format,9,21,0.018819427
fp16,json_format,9,22,0.01379242
fp16,json_format,9,23,0.049203493
fp16,json_format,9,24,0.019541169
fp16,json_format,9,25,0.016104888
fp16,json_format,9,26,0.0071128844
fp16,json_format,9,27,0.022875976
fp16,json_format,10,0,0.0031370162
fp16,json_format,10,1,0.016786193
fp16,json_format,10,2,0.009838867
fp16,json_format,10,3,0.0022960424
fp16,json_format,10,4,0.004450989
fp16,json_format,10,5,0.0065219877
fp16,json_format,10,6,0.031747438
fp16,json_format,10,7,0.0067850114
fp16,json_format,10,8,0.009994507
fp16,json_format,10,9,0.020655822
fp16,json_format,10,10,0.0046331408
fp16,json_format,10,11,0.011994934
fp16,json_format,10,12,0.0032623291
fp16,json_format,10,13,0.020111084
fp16,json_format,10,14,0.012514496
fp16,json_format,10,15,0.023953248
fp16,json_format,10,16,0.008978272
fp16,json_format,10,17,0.0022892475
fp16,json_format,10,18,0.01366272
fp16,json_format,10,19,0.028948974
fp16,json_format,10,20,0.011988068
fp16,json_format,10,21,0.0033341409
fp16,json_format,10,22,0.011071777
fp16,json_format,10,23,0.009700393
fp16,json_format,10,24,0.030108642
fp16,json_format,10,25,0.020510864
fp16,json_format,10,26,0.0055274963
fp16,json_format,10,27,0.0020793914
fp16,json_format,11,0,0.02577057
fp16,json_format,11,1,0.019937133
fp16,json_format,11,2,0.0048451545
fp16,json_format,11,3,0.0048219683
fp16,json_format,11,4,0.013679301
fp16,json_format,11,5,0.020215606
