model,category,layer,head,attention
gptq2,json_format,13,16,0.011261845
gptq2,json_format,13,17,0.009287643
gptq2,json_format,13,18,0.007151413
gptq2,json_format,13,19,0.005069256
gptq2,json_format,13,20,0.0106781
gptq2,json_format,13,21,0.010078239
gptq2,json_format,13,22,0.008997535
gptq2,json_format,13,23,0.020109558
gptq2,json_format,13,24,0.006293106
gptq2,json_format,13,25,0.016308974
gptq2,json_format,13,26,0.006671476
gptq2,json_format,13,27,0.01213255
gptq2,json_format,14,0,0.0004913211
gptq2,json_format,14,1,0.0056105615
gptq2,json_format,14,2,0.0029727935
gptq2,json_format,14,3,0.003170109
gptq2,json_format,14,4,1.7857552e-05
gptq2,json_format,14,5,7.4982645e-06
gptq2,json_format,14,6,0.0020543695
gptq2,json_format,14,7,0.00012922287
gptq2,json_format,14,8,0.0007989645
gptq2,json_format,14,9,0.0071142195
gptq2,json_format,14,10,0.008605194
gptq2,json_format,14,11,0.014592791
gptq2,json_format,14,12,0.0069759367
gptq2,json_format,14,13,0.008736086
gptq2,json_format,14,14,0.0034977675
gptq2,json_format,14,15,0.008400058
gptq2,json_format,14,16,0.006519711
gptq2,json_format,14,17,0.004079056
gptq2,json_format,14,18,0.0018123388
gptq2,json_format,14,19,0.0058321953
gptq2,json_format,14,20,0.009612083
gptq2,json_format,14,21,0.013484955
gptq2,json_format,14,22,0.021822572
gptq2,json_format,14,23,0.01089592
gptq2,json_format,14,24,0.013223266
gptq2,json_format,14,25,0.015484619
gptq2,json_format,14,26,0.013373184
gptq2,json_format,14,27,0.02136612
gptq2,json_format,15,0,0.012542343
gptq2,json_format,15,1,0.0043036463
gptq2,json_format,15,2,0.0074880957
gptq2,json_format,15,3,0.013976717
gptq2,json_format,15,4,0.0034356355
gptq2,json_format,15,5,0.007290268
gptq2,json_format,15,6,0.013721466
gptq2,json_format,15,7,0.0071838857
gptq2,json_format,15,8,0.022276307
gptq2,json_format,15,9,0.019091796
gptq2,json_format,15,10,0.0065261843
gptq2,json_format,15,11,0.018489074
gptq2,json_format,15,12,0.009983635
gptq2,json_format,15,13,0.013474655
gptq2,json_format,15,14,0.0026881099
gptq2,json_format,15,15,0.0035989762
gptq2,json_format,15,16,0.009077454
gptq2,json_format,15,17,0.002538991
gptq2,json_format,15,18,0.00046787263
gptq2,json_format,15,19,0.0027073622
gptq2,json_format,15,20,0.0045331717
gptq2,json_format,15,21,0.012437058
gptq2,json_format,15,22,0.008421421
gptq2,json_format,15,23,0.01335144
gptq2,json_format,15,24,0.007820606
gptq2,json_format,15,25,0.0049718856
gptq2,json_format,15,26,0.013013077
gptq2,json_format,15,27,0.009423256
gptq2,json_format,16,0,0.002865219
gptq2,json_format,16,1,0.0047366144
gptq2,json_format,16,2,0.011558151
gptq2,json_format,16,3,0.008887124
gptq2,json_format,16,4,0.0076040747
gptq2,json_format,16,5,0.008529377
gptq2,json_format,16,6,0.0059298277
gptq2,json_format,16,7,0.0021951436
gptq2,json_format,16,8,0.006918967
gptq2,json_format,16,9,0.00060817006
gptq2,json_format,16,10,0.00092909334
gptq2,json_format,16,11,0.0010326623
gptq2,json_format,16,12,0.0023396134
gptq2,json_format,16,13,0.0006389141
gptq2,json_format,16,14,0.011067009
gptq2,json_format,16,15,0.015669525
gptq2,json_format,16,16,0.012844181
gptq2,json_format,16,17,0.0057898522
gptq2,json_format,16,18,0.014100504
gptq2,json_format,16,19,0.009439468
gptq2,json_format,16,20,0.012476647
gptq2,json_format,16,21,0.010774994
gptq2,json_format,16,22,0.013581848
gptq2,json_format,16,23,0.014762878
gptq2,json_format,16,24,0.013343716
gptq2,json_format,16,25,0.011438561
gptq2,json_format,16,26,0.02171936
gptq2,json_format,16,27,0.008600903
gptq2,json_format,17,0,0.010525942
gptq2,json_format,17,1,0.016537953
gptq2,json_format,17,2,0.01571083
gptq2,json_format,17,3,0.021824647
gptq2,json_format,17,4,0.010323715
gptq2,json_format,17,5,0.017764281
gptq2,json_format,17,6,0.0105021
gptq2,json_format,17,7,0.0023486614
gptq2,json_format,17,8,0.0012663484
gptq2,json_format,17,9,0.018492889
gptq2,json_format,17,10,0.00022892952
gptq2,json_format,17,11,0.011792755
gptq2,json_format,17,12,0.004931879
gptq2,json_format,17,13,0.004906559
gptq2,json_format,17,14,0.00196743
gptq2,json_format,17,15,0.0022845268
