layer,proj,quantizer,rows,cols,n_dead_cols,clip_frac,clip_frac_rtn,comp_disp,comp_disp_rel,wdisp_gptq,wdisp_rtn,obj_gptq,obj_rtn,obj_gptq_alt,obj_rtn_alt,hdiag_alt_corr,send_total,send_top1pct,send_top16_cols,hdiag_max_over_mean,cond_damped,awq_alpha,obj_awq,obj_awq_alt,protected,obj_gptq_tpl,obj_rtn_tpl,obj_gptq_ord,obj_rtn_ord,tplpos_ratio,lev_tpl,lev_ord,levpos,xnorm_tpl,xnorm_ord,xnormpos
0,q_proj,gptq,4096,4096,0,0.0020211338996887207,0.001447439193725586,953.6904714993693,0.16309120457870166,1340.9967041015625,482.68939208984375,10.210805892944336,74.86592102050781,15.207008361816406,62.51034927368164,0.982268214225769,944.4156494140625,0.275128036737442,"2871,2650,3303,891,1669,2646,162,565,194,3608,2082,2333,4055,133,2877,87",613.0956420898438,,,,,0,8.723166465759277,21.24724769592285,7.94857120513916,40.353271484375,"0.099,0.099,3.763,0.744,2.582,0.400,0.714,0.487",777.8392944335938,789.6871948242188,"199.5,199.5,49.45,1637,36.83,1127,1624,1349",6.209587097167969,8.476394653320312,"7.273,7.273,0.9,8.473,0.6844,7.462,8.334,9.278"
0,k_proj,gptq,1024,4096,0,0.0020139217376708984,0.0014109611511230469,648.5434072165167,0.21306728088564827,872.116455078125,285.19085693359375,6.958060264587402,29.85651969909668,11.01047134399414,25.975547790527344,0.982268214225769,643.6873779296875,0.30702874064445496,"2871,3303,2650,891,2646,565,162,1669,194,4055,3608,1384,87,2082,2535,2333",613.0956420898438,,,,,0,6.623885154724121,13.230652809143066,5.879387855529785,15.525524139404297,"0.085,0.085,6.479,1.113,4.374,0.922,1.107,0.701",777.8392944335938,789.6871948242188,"199.5,199.5,49.45,1637,36.83,1127,1624,1349",6.209587097167969,8.476394653320312,"7.273,7.273,0.9,8.473,0.6844,7.462,8.334,9.278"
0,v_proj,gptq,1024,4096,0,0.001992940902709961,0.0014576911926269531,5.5062560610217925,0.025151785393226517,18.632125854492188,17.150089263916016,0.06074756756424904,0.43858110904693604,0.07311534881591797,0.34837889671325684,0.982268214225769,5.356195449829102,0.07091646641492844,"2871,2650,891,2646,565,1669,194,162,2333,3608,87,133,2082,3303,1384,4055",613.0956420898438,,,,,0,0.03895628824830055,0.12320816516876221,0.037118569016456604,0.2239304780960083,"0.249,0.249,0.696,0.324,0.884,0.447,0.311,0.244",777.8392944335938,789.6871948242188,"199.5,199.5,49.45,1637,36.83,1127,1624,1349",6.209587097167969,8.476394653320312,"7.273,7.273,0.9,8.473,0.6844,7.462,8.334,9.278"
0,o_proj,gptq,4096,4096,0,0.0021052956581115723,0.0014528632164001465,59.461410156002785,0.050976995001067435,144.68109130859375,74.64352416992188,0.004544718191027641,0.012571033090353012,0.01108742505311966,0.012472154572606087,0.5945128202438354,59.2745361328125,0.12090761959552765,"272,386,3129,1311,314,285,1341,383,372,1289,511,357,263,413,2959,1297",100.36190032958984,,,,,0,0.0039998795837163925,0.004365229047834873,0.005397737491875887,0.006754785776138306,"0.127,0.127,0.280,0.732,1.170,1.367,1.034,1.004",4496.65771484375,4099.30078125,"115.6,115.6,641.6,700.8,1.668e+04,1.179e+04,1541,4383",0.43976396322250366,0.557219386100769,"0.3379,0.3379,0.2705,0.3739,0.6136,0.4913,0.4023,0.6908"
0,gate_proj,gptq,14336,4096,0,0.002067634037562779,0.0015205144882202148,246.64761905235355,0.025620974712645628,831.763671875,599.827880859375,4.935277938842773,10.697928428649902,9.390006065368652,10.877683639526367,0.6468554735183716,246.45803833007812,0.04554366692900658,"1856,1669,3488,2461,689,29,2082,2888,3261,2283,607,199,3485,2871,3303,541",15.964418411254883,,,,,0,5.642289161682129,6.856650352478027,3.7505388259887695,5.115962505340576,"0.041,0.041,0.784,1.170,1.161,1.787,1.042,0.903",4215.6396484375,2769.432373046875,"206.7,206.7,1829,7544,3736,7776,6659,5769",6.71059513092041,5.813721656799316,"7.307,7.307,4.473,7.731,5.293,6.263,7.692,7.62"
0,up_proj,gptq,14336,4096,0,0.002053380012512207,0.0015333890914916992,195.45469518683217,0.024177203021125426,677.8505859375,487.1895446777344,4.108868598937988,8.61789321899414,7.483076095581055,8.767976760864258,0.6468554735183716,195.36428833007812,0.037730615586042404,"3488,1856,1669,2461,689,2888,29,199,2082,3261,2871,2283,541,3522,3485,2185",15.964418411254883,,,,,0,4.505949020385742,5.525938987731934,3.0255484580993652,4.1707963943481445,"0.043,0.043,0.740,1.170,1.137,1.661,1.049,0.907",4215.6396484375,2769.432373046875,"206.7,206.7,1829,7544,3736,7776,6659,5769",6.71059513092041,5.813721656799316,"7.307,7.307,4.473,7.731,5.293,6.263,7.692,7.62"
0,down_proj,gptq,4096,14336,0,0.0020063774926321848,0.0015303066798618861,464.68573662868585,0.05726767435575419,981.4656372070312,502.564697265625,0.015406565740704536,0.058749884366989136,0.07421806454658508,0.30712229013442993,0.9984935522079468,462.8265686035156,0.09918614476919174,"8268,10585,2605,8001,11579,13768,8733,3106,5647,8509,8631,491,1456,7749,11381,3053",3447.137939453125,,,,,0,0.058846890926361084,0.796333372592926,0.016443423926830292,0.020450782030820847,"0.001,0.001,0.772,0.991,3.556,2.378,0.830,1.307",28983.25,10197.8515625,"209.8,209.8,7.558e+04,3.082e+04,2.455e+04,4.098e+04,2.567e+04,3.386e+04",3.3595798015594482,0.7231204509735107,"9.668,9.668,2.239,1.254,0.7945,0.8782,1.275,1.099"
1,q_proj,gptq,4096,4096,0,0.0020452141761779785,0.0014661550521850586,450.1722269860009,0.07147411216517117,836.2889404296875,447.267333984375,7.5340399742126465,65.87418365478516,23.667566299438477,59.36631393432617,0.8561596274375916,447.54498291015625,0.19564782083034515,"3572,1935,1306,1472,1902,3829,2345,3490,2593,50,979,29,3261,1163,541,2717",110.27515411376953,,,,,0,11.733819961547852,21.901309967041016,7.8787665367126465,29.58371925354004,"1.072,1.072,0.735,0.339,0.536,0.939,0.262,0.308",1480.167724609375,1354.1416015625,"178.2,178.2,1930,1710,1386,2868,1616,1976",10.98386001586914,13.500446319580078,"3.932,3.932,12.83,14.25,13.13,12.65,13.24,13.92"
1,k_proj,gptq,1024,4096,0,0.0020444393157958984,0.0014238357543945312,266.18706415702746,0.08435953000681533,459.793212890625,252.30661010742188,4.380624294281006,38.284767150878906,14.53585433959961,35.618377685546875,0.8561596274375916,265.1665954589844,0.21676206588745117,"3572,1935,1472,1306,3829,1902,2345,3490,2593,979,3261,29,541,50,1163,103",110.27515411376953,,,,,0,6.675723075866699,13.292230606079102,4.5607404708862305,16.996585845947266,"1.302,1.302,0.643,0.292,0.526,0.972,0.253,0.302",1480.167724609375,1354.1416015625,"178.2,178.2,1930,1710,1386,2868,1616,1976",10.98386001586914,13.500446319580078,"3.932,3.932,12.83,14.25,13.13,12.65,13.24,13.92"
1,v_proj,gptq,1024,4096,0,0.0020401477813720703,0.001458883285522461,7.083417840073934,0.02113727347756509,26.655380249023438,20.0921573638916,0.15215209126472473,1.6155104637145996,0.29907095432281494,1.4632571935653687,0.8561596274375916,7.048497200012207,0.10648893564939499,"3572,2058,2822,1472,2717,3448,3327,3508,911,689,1935,482,979,2461,2973,2578",110.27515411376953,,,,,0,0.14387810230255127,0.5467183589935303,0.1276199221611023,0.7299649715423584,"0.657,0.657,0.324,0.189,0.226,0.468,0.183,0.227",1480.167724609375,1354.1416015625,"178.2,178.2,1930,1710,1386,2868,1616,1976",10.98386001586914,13.500446319580078,"3.932,3.932,12.83,14.25,13.13,12.65,13.24,13.92"
