layer,proj,quantizer,rows,cols,n_dead_cols,clip_frac,clip_frac_rtn,comp_disp,comp_disp_rel,wdisp_gptq,wdisp_rtn,obj_gptq,obj_rtn,obj_gptq_alt,obj_rtn_alt,hdiag_alt_corr,send_total,send_top1pct,send_top16_cols,hdiag_max_over_mean,cond_damped,awq_alpha,obj_awq,obj_awq_alt,protected,obj_gptq_tpl,obj_rtn_tpl,obj_gptq_ord,obj_rtn_ord,tplpos_ratio,lev_tpl,lev_ord,levpos,xnorm_tpl,xnorm_ord,xnormpos,tplpos_err_gptq,tplpos_err_rtn,p4_toprow_gptq,p4_toprow_share_gptq,p4_toprow_rtn,p4_toprow_share_rtn,p4_topcols,p4_topcols_share_gptq,p4_topcols_zero_gptq,p4_topcols_zero_rtn,p4_topcols_wnorm,p4_topcols_x
0,q_proj,gptq,4096,4096,0,0.002031564712524414,0.001447439193725586,704.1308127244248,0.12041385109747589,1208.2728271484375,482.68939208984375,11.51553726196289,74.86592102050781,15.859040260314941,62.51034927368164,0.982268214225769,681.3687744140625,0.4800778031349182,"2650,2871,3303,565,1669,2646,162,2949,2082,891,194,3153,2987,1727,3608,2333",613.0956420898438,,,,,0,14.379888534545898,21.24724769592285,7.8584418296813965,40.353271484375,"1.161,1.161,3.110,0.634,1.569,0.268,0.638,0.481",777.8392944335938,789.6871948242188,"199.5,199.5,49.45,1637,36.83,1127,1624,1349",6.209587097167969,8.476394653320312,"7.273,7.273,0.9,8.473,0.6844,7.462,8.334,9.278","5.524,5.524,0.7711,3.661,0.4376,3.518,3.779,3.628","5.128,5.128,0.4373,4.6,0.3494,6.796,4.733,5.228",102,0.015980789437890053,4022,0.02054618112742901,"2229,2917,2581,345,2126,3483,1508,297",0.1129947155714035,0.34503173828125,0.34625244140625,"1.85,1.84,2.07,1.83,1.96,1.89,1.83,1.83","0.134,0.127,0.115,0.108,0.0874,0.085,0.0762,0.0762"
0,k_proj,gptq,1024,4096,0,0.0020227432250976562,0.0014109611511230469,381.97728536921954,0.1254917722516141,681.5694580078125,285.19085693359375,6.51180362701416,29.85651969909668,8.76495361328125,25.975547790527344,0.982268214225769,372.06134033203125,0.4540911614894867,"3303,2650,2871,565,1669,2646,162,891,2949,194,3608,2082,3153,3316,1384,1727",613.0956420898438,,,,,0,7.735259532928467,13.230652809143066,4.405703067779541,15.525524139404297,"0.577,0.577,2.983,0.740,2.103,0.432,0.652,0.583",777.8392944335938,789.6871948242188,"199.5,199.5,49.45,1637,36.83,1127,1624,1349",6.209587097167969,8.476394653320312,"7.273,7.273,0.9,8.473,0.6844,7.462,8.334,9.278","4.002,4.002,0.548,2.878,0.3286,2.571,2.597,2.794","5.266,5.266,0.3173,3.346,0.2266,3.912,3.215,3.659",868,0.04001561552286148,875,0.01935468427836895,"2229,2917,2581,345,2126,3483,1508,297",0.10705763846635818,0.304443359375,0.3040771484375,"1.76,1.77,1.79,1.76,1.63,1.68,1.74,1.63","0.134,0.127,0.115,0.108,0.0874,0.085,0.0762,0.0762"
0,v_proj,gptq,1024,4096,0,0.002081155776977539,0.0014576911926269531,8.766312849598226,0.040043255714857305,26.2357234954834,17.150089263916016,0.18308988213539124,0.43858110904693604,0.19846266508102417,0.34837889671325684,0.982268214225769,8.54705810546875,0.20513585209846497,"2650,3303,2871,1669,2646,194,3153,3745,2949,3608,891,3183,3199,87,565,1421",613.0956420898438,,,,,0,0.10325512290000916,0.12320816516876221,0.11018720269203186,0.2239304780960083,"1.073,1.073,1.622,0.808,1.353,0.938,0.836,0.754",777.8392944335938,789.6871948242188,"199.5,199.5,49.45,1637,36.83,1127,1624,1349",6.209587097167969,8.476394653320312,"7.273,7.273,0.9,8.473,0.6844,7.462,8.334,9.278","0.1676,0.1676,0.07655,0.4637,0.05184,0.3678,0.4628,0.4437","0.1618,0.1618,0.06011,0.5157,0.04457,0.3798,0.5063,0.511",433,0.01276871282607317,129,0.010903301648795605,"2229,2917,2581,345,2126,3483,1508,297",0.13093356788158417,0.8138427734375,0.817626953125,"0.0661,0.0779,0.0883,0.073,0.0956,0.125,0.104,0.106","0.134,0.127,0.115,0.108,0.0874,0.085,0.0762,0.0762"
0,o_proj,gptq,4096,4096,0,0.002370119094848633,0.0014528632164001465,48.82421676902044,0.04185759886345591,124.29419708251953,74.64352416992188,0.004369907081127167,0.012571033090353012,0.009423600509762764,0.012472154572606087,0.5945128202438354,48.515716552734375,0.20835527777671814,"4081,372,3129,1311,1341,357,386,314,272,383,285,511,336,1297,344,3651",100.36190032958984,,,,,0,0.003594773355871439,0.004365229047834873,0.004603017121553421,0.006754785776138306,"0.107,0.107,0.234,0.596,1.023,1.172,0.774,1.005",4496.65771484375,4099.30078125,"115.6,115.6,641.6,700.8,1.668e+04,1.179e+04,1541,4383",0.43976396322250366,0.557219386100769,"0.3379,0.3379,0.2705,0.3739,0.6136,0.4913,0.4023,0.6908","0.01581,0.01581,0.01855,0.04143,0.08455,0.07265,0.04838,0.1069","0.04838,0.04838,0.03832,0.05365,0.08361,0.06712,0.05501,0.1066",133,0.015140038914978504,1039,0.014031430706381798,"3907,3932,3651,3676,3779,3804,3129,4035",0.2136799693107605,0.3284912109375,0.3531494140625,"0.41,0.558,0.351,0.383,0.985,0.805,0.805,0.936","0.0869,0.0825,0.0752,0.0732,0.0708,0.0698,0.0674,0.0664"
0,gate_proj,gptq,14336,4096,0,0.002065028463091169,0.0015205144882202148,236.1727689012209,0.024532880402746954,846.84033203125,599.827880859375,5.445408344268799,10.697928428649902,10.079988479614258,10.877683639526367,0.6468554735183716,236.06410217285156,0.039405252784490585,"3303,2871,1669,1856,2560,607,29,689,2461,3902,3513,199,541,2650,3488,103",15.964418411254883,,,,,0,6.050837993621826,6.856650352478027,4.027971267700195,5.115962505340576,"0.093,0.093,0.932,1.208,1.280,1.793,1.093,0.982",4215.6396484375,2769.432373046875,"206.7,206.7,1829,7544,3736,7776,6659,5769",6.71059513092041,5.813721656799316,"7.307,7.307,4.473,7.731,5.293,6.263,7.692,7.62","0.8594,0.8594,1.681,3.215,2.346,3.215,3.067,2.92","2.821,2.821,1.741,2.925,2.073,2.401,2.933,2.946",10834,0.014125773683190346,8001,0.012039492838084698,"3485,709,29,4046,2389,3104,3596,3608",0.10447733849287033,0.3483276665210724,0.355564683675766,"2.07,1.59,1.81,1.74,1.75,1.78,1.65,1.8","0.633,0.594,0.539,0.52,0.5,0.445,0.422,0.418"
0,up_proj,gptq,14336,4096,0,0.0020615884235927035,0.0015333890914916992,191.21364248421884,0.023652596579124316,686.6130981445312,487.1895446777344,4.395565032958984,8.61789321899414,8.066723823547363,8.767976760864258,0.6468554735183716,191.15792846679688,0.03839922696352005,"3303,2871,1669,1856,2560,607,689,29,2461,199,3902,541,194,2650,3488,3513",15.964418411254883,,,,,0,4.8326191902160645,5.525938987731934,3.2506961822509766,4.1707963943481445,"0.094,0.094,0.934,1.198,1.260,1.759,1.077,0.942",4215.6396484375,2769.432373046875,"206.7,206.7,1829,7544,3736,7776,6659,5769",6.71059513092041,5.813721656799316,"7.307,7.307,4.473,7.731,5.293,6.263,7.692,7.62","0.766,0.766,1.504,2.902,2.069,2.876,2.766,2.569","2.504,2.504,1.557,2.652,1.843,2.169,2.666,2.647",12650,0.0017621549777686596,12829,0.002132125897333026,"3485,709,29,4046,2389,3104,3596,3608",0.10175954550504684,0.4120658040046692,0.4246216118335724,"1.34,1.11,1.32,1.08,1.38,1.32,1.26,1.31","0.633,0.594,0.539,0.52,0.5,0.445,0.422,0.418"
0,down_proj,gptq,4096,14336,0,0.002019780022757394,0.0015303066798618861,328.1780675863641,0.04044452674960026,844.6046752929688,502.564697265625,0.021143019199371338,0.058749884366989136,0.06315456330776215,0.30712229013442993,0.9984935522079468,327.5354919433594,0.11775525659322739,"8268,10585,2605,14005,11579,8509,8001,12829,5647,491,10002,8733,8479,3106,6487,7787",3447.137939453125,,,,,0,0.053575944155454636,0.796333372592926,0.017459768801927567,0.020450782030820847,"0.001,0.001,0.746,1.224,1.677,1.780,1.015,1.388",28983.25,10197.8515625,"209.8,209.8,7.558e+04,3.082e+04,2.455e+04,4.098e+04,2.567e+04,3.386e+04",3.3595798015594482,0.7231204509735107,"9.668,9.668,2.239,1.254,0.7945,0.8782,1.275,1.099","0.06611,0.06611,0.3721,0.2646,0.212,0.2174,0.2452,0.2432","1.728,1.728,0.4307,0.2391,0.1638,0.1629,0.2433,0.2064",585,0.01664852723479271,3931,0.054759617894887924,"12650,12829,1794,10902,10835,10834,5505,10729",0.6302456259727478,0.4290771484375,0.4757080078125,"0.962,0.696,0.853,0.729,0.854,0.819,0.766,0.72","0.216,0.208,0.193,0.176,0.154,0.114,0.107,0.0962"
1,q_proj,gptq,4096,4096,0,0.0020834803581237793,0.0014661550521850586,265.65857465676004,0.04217876986722069,725.30859375,447.267333984375,10.274426460266113,65.73920440673828,22.92759895324707,60.1968879699707,0.8375944495201111,264.31903076171875,0.2616962194442749,"3405,1935,3572,3261,3829,1306,4055,3837,3513,1472,3869,3583,1856,2560,2593,3266",109.49755859375,,,,,0,11.196483612060547,21.644161224365234,8.096593856811523,29.52043914794922,"0.974,0.974,0.713,0.349,0.560,0.830,0.277,0.303",1483.123779296875,1347.7236328125,"178,178,1948,1669,1399,2885,1617,1992",10.977893829345703,13.448741912841797,"3.958,3.958,12.98,14.02,13.27,12.43,13.43,13.78","2.376,2.376,4.088,3.191,3.975,4.323,2.808,3.002","2.407,2.407,4.843,5.404,5.311,4.744,5.338,5.45",1661,0.0069666956551373005,950,0.006585118360817432,"2593,788,1472,709,3266,3104,1298,4046",0.6537700295448303,0.252716064453125,0.252349853515625,"2.07,1.67,1.59,1.79,2.12,1.81,1.58,1.84","3.19,3.14,3.09,3.03,2.84,2.8,2.34,2.23"
1,k_proj,gptq,1024,4096,0,0.002059459686279297,0.0014238357543945312,154.27364807340322,0.048892129619911656,415.23809814453125,252.30661010742188,5.9540534019470215,38.19390106201172,13.560787200927734,36.26000213623047,0.8375944495201111,153.4281768798828,0.26148584485054016,"3405,1935,3261,3572,3829,3837,1472,4055,1306,3513,2560,1856,2593,2345,3583,3104",109.49755859375,,,,,0,6.283053398132324,13.331811904907227,4.7506866455078125,16.90802764892578,"0.927,0.927,0.666,0.331,0.479,0.781,0.262,0.318",1483.123779296875,1347.7236328125,"178,178,1948,1669,1399,2885,1617,1992",10.977893829345703,13.448741912841797,"3.958,3.958,12.98,14.02,13.27,12.43,13.43,13.78","1.194,1.194,3.221,2.533,3.076,3.34,2.157,2.313","1.24,1.24,3.946,4.4,4.447,3.778,4.213,4.105",573,0.025841115042567253,552,0.020497078076004982,"2593,788,1472,709,3266,3104,1298,4046",0.6743415594100952,0.2108154296875,0.20556640625,"1.67,1.66,1.44,1.24,1.71,1.53,1.25,1.57","3.19,3.14,3.09,3.03,2.84,2.8,2.34,2.23"
1,v_proj,gptq,1024,4096,0,0.0021109580993652344,0.001458883285522461,10.504788476928358,0.03134681475439991,31.050872802734375,20.0921573638916,0.40197354555130005,1.6130857467651367,0.7849198579788208,1.48975670337677,0.8375944495201111,10.396890640258789,0.22704549133777618,"3261,3405,3837,4055,3869,979,2560,3513,1472,3553,3583,3829,1856,3488,3361,541",109.49755859375,,,,,0,0.3497301936149597,0.5482666492462158,0.3155220150947571,0.7283477187156677,"0.749,0.749,0.882,0.483,0.780,1.095,0.382,0.388",1483.123779296875,1347.7236328125,"178,178,1948,1669,1399,2885,1617,1992",10.977893829345703,13.448741912841797,"3.958,3.958,12.98,14.02,13.27,12.43,13.43,13.78","0.08147,0.08147,0.7636,0.6222,0.7141,0.8217,0.5466,0.5748","0.09411,0.09411,0.8133,0.8956,0.8089,0.7852,0.8841,0.9233",996,0.00962928868830204,955,0.016695668920874596,"2593,788,1472,709,3266,3104,1298,4046",0.5855823755264282,0.8349609375,0.8779296875,"0.069,0.0762,0.0788,0.0647,0.0831,0.0789,0.0751,0.126","3.19,3.14,3.09,3.03,2.84,2.8,2.34,2.23"
1,o_proj,gptq,4096,4096,0,0.0023204684257507324,0.0014309883117675781,52.16245654966656,0.033923733241449636,147.8626708984375,94.35546875,0.011414004489779472,0.029019208624958992,0.015254796482622623,0.019907087087631226,0.49416935443878174,52.08659744262695,0.10389599204063416,"2612,2657,2988,2643,2429,2682,2740,2663,2589,2620,2587,2454,2617,3703,2635,2860",32.4547004699707,,,,,0,0.009730810299515724,0.012227960862219334,0.005514464341104031,0.007883543148636818,"0.140,0.140,0.903,0.925,0.705,0.789,0.872,0.338",11159.3935546875,1586.537841796875,"64.58,64.58,8.234e+04,1497,1350,1668,1732,554",0.6110548973083496,0.5856682062149048,"0.3896,0.3896,1.513,0.5388,0.5377,0.5404,0.5325,0.4467","0.0228,0.0228,0.2301,0.0793,0.06834,0.07322,0.07694,0.04016","0.0609,0.0609,0.2421,0.08247,0.08137,0.08242,0.08238,0.0691",1853,0.018798524513840675,2311,0.015249060466885567,"2633,2860,2988,2579,2597,2732,2641,2578",0.3834226727485657,0.33990478515625,0.342010498046875,"0.665,0.528,0.659,0.721,0.723,0.462,0.658,0.732","0.113,0.11,0.106,0.0835,0.0728,0.0713,0.0679,0.0679"
1,gate_proj,gptq,14336,4096,0,0.0020601068224225727,0.001510483877999442,215.8500994427136,0.021852586759786578,813.7156982421875,588.916748046875,10.57505989074707,19.17418098449707,18.01744842529297,21.794801712036133,0.45644593238830566,215.575439453125,0.04797220602631569,"1884,2456,1075,1985,1717,1812,2300,2595,509,3488,1515,689,1899,1370,199,3008",6.9553704261779785,,,,,0,9.765336036682129,16.145748138427734,8.780025482177734,10.387451171875,"0.038,0.038,1.076,0.851,1.106,1.568,0.872,1.045",3510.55908203125,3105.608642578125,"205.4,205.4,4507,4260,3099,7119,3632,5058",10.024040222167969,8.386896133422852,"13.37,13.37,8.826,9.735,7.306,8.979,9.032,9.566","1.061,1.061,3.566,3.441,2.918,4.293,3.208,3.751","5.419,5.419,3.438,3.73,2.775,3.428,3.435,3.669",2121,0.0037091716658324003,2427,0.002901473082602024,"1519,356,3931,4083,259,3232,2593,2939",0.10763517022132874,0.3407157063484192,0.348179429769516,"1.49,1.39,1.35,1.33,1.48,1.52,1.57,1.49","0.895,0.809,0.805,0.773,0.734,0.707,0.645,0.598"
1,up_proj,gptq,14336,4096,0,0.00205057007925851,0.0015382255826677596,182.22324354444754,0.021761011160186732,687.0631103515625,498.0574951171875,8.924142837524414,16.186634063720703,15.152276039123535,18.31393051147461,0.45644593238830566,181.98092651367188,0.047824326902627945,"1884,1075,2456,1717,1985,2300,1812,3488,2595,1515,689,509,1370,1899,766,1122",6.9553704261779785,,,,,0,8.29608154296875,13.22339916229248,7.367779731750488,8.776216506958008,"0.042,0.042,1.120,0.863,1.078,1.572,0.872,1.037",3510.55908203125,3105.608642578125,"205.4,205.4,4507,4260,3099,7119,3632,5058",10.024040222167969,8.386896133422852,"13.37,13.37,8.826,9.735,7.306,8.979,9.032,9.566","0.9893,0.9893,3.336,3.178,2.662,3.961,2.953,3.419","4.812,4.812,3.152,3.421,2.565,3.159,3.163,3.357",12638,0.0037553205620497465,2427,0.01053324993699789,"1519,356,3931,4083,259,3232,2593,2939",0.10934969037771225,0.3487984836101532,0.3574742078781128,"1.38,1.35,1.26,1.32,1.4,1.42,1.31,1.45","0.895,0.809,0.805,0.773,0.734,0.707,0.645,0.598"
1,down_proj,gptq,4096,14336,0,0.0019491400037493025,0.0015341384070260184,317.8982313168168,0.0380800885006804,815.960205078125,505.77691650390625,0.1984873265028,29.435503005981445,7.467519760131836,516.5987548828125,1.0,301.8250427246094,0.9983852505683899,"2427,6412,12638,12657,626,198,8396,12545,9581,2973,1383,8915,3400,3174,8570,4392",14139.0927734375,,,,,0,11.622539520263672,1540.05322265625,0.044827334582805634,0.03255987912416458,"0.003,0.003,1.740,2.893,1500.226,2.588,1.400,1.287",327.604736328125,215.10699462890625,"209.8,209.8,1072,273.1,178.4,243.4,187.2,247.6",121.10505676269531,0.9523866176605225,"480.9,480.9,2.086,1.063,0.9911,0.9981,0.8877,1.024","4.535,4.535,0.5173,0.3369,7.162,0.3061,0.1988,0.2217","78.49,78.49,0.3922,0.1981,0.1849,0.1902,0.1681,0.1954",1384,0.33343449234962463,291,0.11132372915744781,"2427,12638,12657,5095,198,6412,3400,2829",0.9278327822685242,0.547882080078125,0.74591064453125,"0.997,1.06,0.904,0.872,1.01,0.85,0.871,0.683","0.418,0.367,0.299,0.266,0.256,0.202,0.12,0.117"
2,q_proj,gptq,4096,4096,0,0.002082645893096924,0.0014724135398864746,218.75896422252094,0.03728130862746688,629.4600830078125,400.66815185546875,53.12518310546875,136.19107055664062,71.43971252441406,101.37457275390625,0.9258306622505188,218.27078247070312,0.19950337707996368,"3475,1812,1075,3488,2300,1717,2993,766,1515,643,1669,509,2283,431,2456,1899",40.61835479736328,,,,,0,34.89860534667969,37.70451354980469,40.79372787475586,61.72504425048828,"0.888,0.888,1.263,0.834,0.522,1.332,0.637,0.727",2191.344482421875,2512.48876953125,"115.3,115.3,4238,2973,212.3,4311,2574,2991",16.64975357055664,24.09744644165039,"3.691,3.691,22.54,24.6,7.928,22.09,24.32,24.33","1.235,1.235,8.058,7.241,1.942,8.428,6.338,6.619","1.311,1.311,7.17,7.928,2.687,7.304,7.942,7.764",2687,0.006471073720604181,2406,0.006244429852813482,"788,2303,2456,2040,3475,805,2560,314",0.6114082932472229,0.343231201171875,0.350830078125,"1.74,1.63,1.47,1.4,1.38,1.24,1.43,1.49","2.89,1.44,1.37,1.09,1.07,1.03,1,0.965"
2,k_proj,gptq,1024,4096,0,0.0020558834075927734,0.0014426708221435547,132.85578956454805,0.040358644300656756,377.0045471191406,238.23416137695312,32.49608612060547,81.48989868164062,43.342586517333984,59.78984832763672,0.9258306622505188,132.5262451171875,0.19771839678287506,"1812,1717,2993,3475,1075,2300,3488,766,535,1515,3099,2456,1694,2283,3476,643",40.61835479736328,,,,,0,21.511892318725586,22.258712768554688,25.291841506958008,36.29142379760742,"0.934,0.934,1.318,0.825,0.604,1.469,0.727,0.671",2191.344482421875,2512.48876953125,"115.3,115.3,4238,2973,212.3,4311,2574,2991",16.64975357055664,24.09744644165039,"3.691,3.691,22.54,24.6,7.928,22.09,24.32,24.33","0.9587,0.9587,6.411,5.526,1.548,6.719,5.039,5.068","0.9919,0.9919,5.584,6.084,1.992,5.544,5.91,6.187",888,0.014649680815637112,698,0.012459870427846909,"788,2303,2456,2040,3475,805,2560,314",0.5278751850128174,0.33837890625,0.3455810546875,"1.38,0.867,1,1.05,1.13,0.771,0.939,0.828","2.89,1.44,1.37,1.09,1.07,1.03,1,0.965"
2,v_proj,gptq,1024,4096,0,0.0020608901977539062,0.0014660358428955078,7.016830098805833,0.030598378117558323,20.99028968811035,13.664560317993164,1.7153618335723877,4.162624359130859,2.288221597671509,3.1205389499664307,0.9258306622505188,6.9997782707214355,0.1831468790769577,"3475,1075,1812,1515,3488,2300,766,1717,2456,509,2993,643,1669,2283,431,535",40.61835479736328,,,,,0,1.0929001569747925,1.1839346885681152,1.3035285472869873,1.9015893936157227,"0.900,0.900,1.214,0.753,0.636,1.477,0.687,0.709",2191.344482421875,2512.48876953125,"115.3,115.3,4238,2973,212.3,4311,2574,2991",16.64975357055664,24.09744644165039,"3.691,3.691,22.54,24.6,7.928,22.09,24.32,24.33","0.102,0.102,1.401,1.257,0.3315,1.501,1.158,1.215","0.1076,0.1076,1.271,1.449,0.4157,1.235,1.397,1.443",308,0.018207605928182602,847,0.015897564589977264,"788,2303,2456,2040,3475,805,2560,314",0.3972622752189636,0.6190185546875,0.6331787109375,"0.0362,0.113,0.125,0.147,0.096,0.171,0.133,0.142","2.89,1.44,1.37,1.09,1.07,1.03,1,0.965"
2,o_proj,gptq,4096,4096,0,0.0023653507232666016,0.0014508366584777832,35.73115209659227,0.02765769737284905,113.65155029296875,77.22854614257812,0.01739468052983284,0.05026259645819664,0.15923357009887695,0.3433440029621124,0.6278913617134094,35.69582748413086,0.14157964289188385,"3162,1819,3546,3290,1947,2938,3418,1563,2682,1691,2487,3066,1090,2868,190,1474",174.44662475585938,,,,,0,0.18412262201309204,0.2525831460952759,0.027355842292308807,0.0631701871752739,"0.056,0.056,0.134,0.256,0.766,0.461,0.378,0.386",45494.359375,6444.8505859375,"18.31,18.31,141.9,263,3.458e+05,6355,5403,5921",2.100825309753418,1.8312764167785645,"0.4653,0.4653,0.459,0.4724,9.691,1.729,1.731,1.794","0.01808,0.01808,0.02718,0.03792,1.184,0.1596,0.1448,0.1518","0.07668,0.07668,0.07437,0.0749,1.352,0.235,0.2354,0.2442",999,0.0051811980083584785,4055,0.05954210087656975,"3300,3428,3556,3172,781,653,525,1947",0.2034320831298828,0.3326416015625,0.34130859375,"0.437,0.505,0.6,0.707,0.529,0.743,0.521,0.405","1.39,1.37,1.36,1.26,1.02,0.965,0.926,0.894"
2,gate_proj,gptq,14336,4096,0,0.002044013568333217,0.0015110969543457031,181.8324233759622,0.017541909112593564,799.20263671875,609.7561645507812,18.135711669921875,30.121402740478516,31.390657424926758,38.44382858276367,0.5450422763824463,181.59310913085938,0.042155921459198,"1384,3008,2978,2005,2088,1884,1686,2629,2456,2219,2082,630,194,162,3608,2992",17.091075897216797,,,,,0,16.751426696777344,18.79498291015625,16.782873153686523,19.76795768737793,"0.396,0.396,1.260,1.016,0.652,1.212,0.881,0.921",3230.46533203125,3505.76171875,"167.9,167.9,6030,4430,1724,5406,3736,4183",11.090005874633789,11.430886268615723,"9.585,9.585,12.04,11.88,10.34,11.79,11.6,11.9","2.37,2.37,5.31,4.608,3.245,5.005,4.252,4.437","3.765,3.765,4.731,4.571,4.019,4.546,4.53,4.625",5557,0.006564393639564514,4786,0.004622258245944977,"4062,1384,788,162,805,1731,2978,2629",0.3599170744419098,0.3468017876148224,0.3498796820640564,"1.64,1.62,1.52,1.58,1.58,1.58,1.45,1.83","4.06,4.03,3.39,1.93,0.742,0.726,0.504,0.5"
2,up_proj,gptq,14336,4096,0,0.0020394325256347656,0.0015302385602678572,144.30928323463172,0.01739624174509032,635.0025634765625,485.20831298828125,14.404356956481934,23.824764251708984,24.911266326904297,30.507991790771484,0.5450422763824463,144.17889404296875,0.04154185205698013,"1384,3008,2978,2005,2088,1686,1884,2219,2456,162,630,2082,194,2629,788,47",17.091075897216797,,,,,0,13.333562850952148,14.772275924682617,13.332572937011719,15.762432098388672,"0.403,0.403,1.272,0.979,0.667,1.242,0.894,0.943",3230.46533203125,3505.76171875,"167.9,167.9,6030,4430,1724,5406,3736,4183",11.090005874633789,11.430886268615723,"9.585,9.585,12.04,11.88,10.34,11.79,11.6,11.9","2.103,2.103,4.73,4.057,2.904,4.526,3.783,3.969","3.311,3.311,4.193,4.1,3.555,4.061,4.001,4.088",3553,0.0021999103482812643,13771,0.001087034004740417,"4062,1384,788,162,805,1731,2978,2629",0.36006367206573486,0.4055088758468628,0.412815660238266,"1.18,1.16,1.14,1.25,1.4,1.16,1.11,1.16","4.06,4.03,3.39,1.93,0.742,0.726,0.504,0.5"
2,down_proj,gptq,4096,14336,0,0.0020182643617902484,0.0015378509249005998,229.64559498322745,0.027449172617445113,740.9595336914062,501.4869689941406,0.09399504959583282,0.1666695773601532,0.5889624357223511,0.6561821699142456,0.08251236379146576,229.66732788085938,0.08697235584259033,"1012,4555,4403,5843,4786,6850,3328,4601,5470,6879,7307,6833,7259,6898,7994,8406",277.66143798828125,,,,,0,0.15504683554172516,0.15162819623947144,0.2811380624771118,0.3062896728515625,"0.125,0.125,1.435,1.107,0.956,1.023,0.887,0.948",19816.453125,25025.78515625,"189.8,189.8,5.315e+04,1.804e+04,7116,2.917e+04,2.091e+04,2.977e+04",1.9113696813583374,2.925689697265625,"0.7398,0.7398,2.414,1.65,1.368,2.661,2.604,3.113","0.051,0.051,0.5533,0.3288,0.2513,0.4992,0.4432,0.5587","0.1443,0.1443,0.4619,0.3125,0.257,0.4935,0.4707,0.5738",2875,0.00497315963730216,4055,0.025236761197447777,"9858,1683,138,9805,5713,9683,8690,6331",0.5327333807945251,0.37091064453125,0.375274658203125,"0.714,0.702,0.688,0.816,0.695,0.737,0.726,0.791","0.55,0.346,0.256,0.249,0.218,0.176,0.17,0.168"
3,q_proj,gptq,4096,4096,0,0.00205153226852417,0.0014557838439941406,121.37024899525352,0.020545383682328177,489.8355712890625,363.045166015625,42.39952087402344,102.6217041015625,86.27738189697266,86.58474731445312,0.4437636137008667,121.00045776367188,0.11064273864030838,"2978,431,2303,3183,3585,2265,979,1109,3266,2261,4055,541,3596,1059,103,2456",66.84870910644531,,,,,0,32.29811477661133,34.7297477722168,45.91273498535156,48.58881759643555,"0.459,0.459,1.049,0.731,1.053,1.086,0.791,0.995",2731.19287109375,3750.45458984375,"156.7,156.7,4450,3376,1969,4541,3303,3897",17.586322784423828,23.239120483398438,"4.744,4.744,22.58,22.85,16.39,23.19,23.03,23.16","1.032,1.032,7.247,6.211,5.033,7.289,6.263,6.89","1.524,1.524,7.077,7.266,4.905,6.995,7.044,6.907",190,0.004813651088625193,1845,0.006671631243079901,"162,607,1731,3266,788,2265,1384,2978",0.18858210742473602,0.3310546875,0.33343505859375,"1.22,1.15,1.34,1.34,1.61,1.1,1.68,1.33","3.39,2.61,2.53,2.47,2.3,1.96,1.93,1.76"
3,k_proj,gptq,1024,4096,0,0.002078533172607422,0.0014827251434326172,67.56645690415428,0.020632440384794063,271.49749755859375,199.9972381591797,23.436193466186523,57.34626007080078,49.65473175048828,48.02683639526367,0.4437636137008667,67.48406219482422,0.11237707734107971,"2978,431,2265,3183,2303,2261,3096,3008,2219,3585,1109,3596,979,3266,103,2456",66.84870910644531,,,,,0,18.006433486938477,19.487564086914062,25.730052947998047,27.384695053100586,"0.358,0.358,1.022,0.744,1.049,1.142,0.787,0.939",2731.19287109375,3750.45458984375,"156.7,156.7,4450,3376,1969,4541,3303,3897",17.586322784423828,23.239120483398438,"4.744,4.744,22.58,22.85,16.39,23.19,23.03,23.16","0.8508,0.8508,5.322,4.502,3.854,5.637,4.665,5.063","1.422,1.422,5.263,5.218,3.764,5.274,5.258,5.225",820,0.01451097521930933,890,0.016066716983914375,"162,607,1731,3266,788,2265,1384,2978",0.16352024674415588,0.3106689453125,0.3221435546875,"0.902,0.867,1.03,1.23,1.55,1.45,1.49,1.22","3.39,2.61,2.53,2.47,2.3,1.96,1.93,1.76"
3,v_proj,gptq,1024,4096,0,0.002036571502685547,0.0014171600341796875,6.122426114498399,0.01928293530564048,25.145660400390625,18.745445251464844,2.158935546875,4.461437225341797,4.488754749298096,4.384113311767578,0.4437636137008667,6.122709274291992,0.10077138990163803,"2978,431,3183,3585,979,1109,2265,103,3008,2261,3596,4055,541,2456,1856,2219",66.84870910644531,,,,,0,1.6624947786331177,1.6231739521026611,2.457097053527832,2.4476380348205566,"0.642,0.642,1.097,0.862,1.076,1.253,0.903,1.005",2731.19287109375,3750.45458984375,"156.7,156.7,4450,3376,1969,4541,3303,3897",17.586322784423828,23.239120483398438,"4.744,4.744,22.58,22.85,16.39,23.19,23.03,23.16","0.1255,0.1255,1.553,1.47,1.104,1.701,1.429,1.595","0.1566,0.1566,1.482,1.584,1.064,1.52,1.503,1.591",703,0.011088109575212002,765,0.01323983445763588,"162,607,1731,3266,788,2265,1384,2978",0.164675772190094,0.7586669921875,0.7850341796875,"0.155,0.125,0.122,0.0911,0.0313,0.0981,0.0337,0.148","3.39,2.61,2.53,2.47,2.3,1.96,1.93,1.76"
