model,category,layer,head,attention
gptq3,word_limit,0,0,0.0011680603
gptq3,word_limit,0,1,0.002079773
gptq3,word_limit,0,2,0.0006893158
gptq3,word_limit,0,3,0.0026168823
gptq3,word_limit,0,4,0.0012039185
gptq3,word_limit,0,5,0.001638794
gptq3,word_limit,0,6,0.0011367798
gptq3,word_limit,0,7,0.0009941101
gptq3,word_limit,0,8,0.00030384064
gptq3,word_limit,0,9,0.00047569274
gptq3,word_limit,0,10,0.003100586
gptq3,word_limit,0,11,0.0014808655
gptq3,word_limit,0,12,0.00058670045
gptq3,word_limit,0,13,0.0006710052
gptq3,word_limit,0,14,0.00048942567
gptq3,word_limit,0,15,0.0025970459
gptq3,word_limit,0,16,0.003527832
gptq3,word_limit,0,17,0.00040512084
gptq3,word_limit,0,18,0.0011634827
gptq3,word_limit,0,19,0.003793335
gptq3,word_limit,0,20,0.0017440796
gptq3,word_limit,0,21,0.0025619506
gptq3,word_limit,0,22,0.00049934385
gptq3,word_limit,0,23,0.0013137817
gptq3,word_limit,0,24,0.0010025024
gptq3,word_limit,0,25,0.0011611938
gptq3,word_limit,0,26,0.00095977786
gptq3,word_limit,0,27,0.001121521
gptq3,word_limit,1,0,0.0022232055
gptq3,word_limit,1,1,0.001576233
gptq3,word_limit,1,2,0.00042152405
gptq3,word_limit,1,3,0.0026885986
gptq3,word_limit,1,4,0.0022720336
gptq3,word_limit,1,5,0.0011093139
gptq3,word_limit,1,6,0.0007053375
gptq3,word_limit,1,7,0.00028209685
gptq3,word_limit,1,8,0.0015159607
gptq3,word_limit,1,9,0.0005878449
gptq3,word_limit,1,10,0.0006248474
gptq3,word_limit,1,11,0.00033111573
gptq3,word_limit,1,12,0.00044212342
gptq3,word_limit,1,13,0.0006896973
gptq3,word_limit,1,14,0.0009063721
gptq3,word_limit,1,15,0.0010910034
gptq3,word_limit,1,16,0.0012832641
gptq3,word_limit,1,17,0.0009941101
gptq3,word_limit,1,18,0.0008277893
gptq3,word_limit,1,19,0.00446167
gptq3,word_limit,1,20,0.00071144104
gptq3,word_limit,1,21,0.00056762696
gptq3,word_limit,1,22,0.00043907165
gptq3,word_limit,1,23,0.00082244875
gptq3,word_limit,1,24,0.0010604858
gptq3,word_limit,1,25,0.0016418457
gptq3,word_limit,1,26,0.0010887146
gptq3,word_limit,1,27,0.00090789795
gptq3,word_limit,2,0,0.00021438599
gptq3,word_limit,2,1,0.0004135132
gptq3,word_limit,2,2,0.00045204163
gptq3,word_limit,2,3,0.00069618225
gptq3,word_limit,2,4,0.00015993118
gptq3,word_limit,2,5,0.00076713564
gptq3,word_limit,2,6,0.00025596618
gptq3,word_limit,2,7,0.00056991575
gptq3,word_limit,2,8,0.0008308411
gptq3,word_limit,2,9,0.0006286621
gptq3,word_limit,2,10,0.00086135865
gptq3,word_limit,2,11,0.00067710876
gptq3,word_limit,2,12,0.0021530152
gptq3,word_limit,2,13,0.0007061005
gptq3,word_limit,2,14,0.00086898805
gptq3,word_limit,2,15,0.0012382508
gptq3,word_limit,2,16,0.0016937256
gptq3,word_limit,2,17,0.0021591187
gptq3,word_limit,2,18,0.0003726959
gptq3,word_limit,2,19,0.0017196655
gptq3,word_limit,2,20,0.0016357421
gptq3,word_limit,2,21,0.0018112182
gptq3,word_limit,2,22,0.0009254456
gptq3,word_limit,2,23,0.0004699707
gptq3,word_limit,2,24,0.00082168577
gptq3,word_limit,2,25,0.0005641937
gptq3,word_limit,2,26,0.0005683899
gptq3,word_limit,2,27,0.0013954162
gptq3,word_limit,3,0,0.00053100585
gptq3,word_limit,3,1,0.00024814607
gptq3,word_limit,3,2,0.00016860962
gptq3,word_limit,3,3,0.0005332947
gptq3,word_limit,3,4,0.00062561035
gptq3,word_limit,3,5,0.00041465758
gptq3,word_limit,3,6,0.0003643036
gptq3,word_limit,3,7,0.0010086059
gptq3,word_limit,3,8,0.00048561097
gptq3,word_limit,3,9,0.0007530212
gptq3,word_limit,3,10,0.002444458
gptq3,word_limit,3,11,0.00039634705
gptq3,word_limit,3,12,0.0013580322
gptq3,word_limit,3,13,0.0010917664
gptq3,word_limit,3,14,0.00082550046
gptq3,word_limit,3,15,0.0005683899
gptq3,word_limit,3,16,0.0005718231
gptq3,word_limit,3,17,0.0009368897
gptq3,word_limit,3,18,0.0005355835
gptq3,word_limit,3,19,0.0011444092
gptq3,word_limit,3,20,0.000982666
gptq3,word_limit,3,21,0.0005214691
gptq3,word_limit,3,22,0.00090408325
gptq3,word_limit,3,23,0.0011062622
gptq3,word_limit,3,24,0.0013465881
gptq3,word_limit,3,25,0.0013908386
gptq3,word_limit,3,26,0.0020599365
gptq3,word_limit,3,27,0.0016143799
gptq3,word_limit,4,0,0.00010919571
gptq3,word_limit,4,1,0.00024967192
gptq3,word_limit,4,2,0.00044822693
gptq3,word_limit,4,3,0.00017728805
gptq3,word_limit,4,4,0.0010124206
gptq3,word_limit,4,5,0.00058135984
gptq3,word_limit,4,6,0.000869751
gptq3,word_limit,4,7,4.6491624e-07
gptq3,word_limit,4,8,6.0749055e-05
gptq3,word_limit,4,9,9.565354e-05
gptq3,word_limit,4,10,3.6263467e-05
gptq3,word_limit,4,11,0.00014944076
gptq3,word_limit,4,12,0.00017328262
gptq3,word_limit,4,13,1.0800361e-05
gptq3,word_limit,4,14,0.00035953522
gptq3,word_limit,4,15,0.0005519867
gptq3,word_limit,4,16,0.00020427704
gptq3,word_limit,4,17,0.00041427612
gptq3,word_limit,4,18,0.0002128601
gptq3,word_limit,4,19,0.0012596131
gptq3,word_limit,4,20,9.832382e-05
gptq3,word_limit,4,21,0.00088882446
gptq3,word_limit,4,22,0.00012626647
gptq3,word_limit,4,23,0.0005092621
gptq3,word_limit,4,24,0.0004936218
gptq3,word_limit,4,25,0.0010002137
gptq3,word_limit,4,26,0.00013895034
gptq3,word_limit,4,27,0.00038337708
gptq3,word_limit,5,0,0.00030498503
gptq3,word_limit,5,1,0.00036392212
gptq3,word_limit,5,2,0.00033454894
gptq3,word_limit,5,3,0.00035057068
gptq3,word_limit,5,4,0.0005596161
gptq3,word_limit,5,5,6.6661836e-05
gptq3,word_limit,5,6,0.00013103485
gptq3,word_limit,5,7,0.00020198822
gptq3,word_limit,5,8,0.00013170243
gptq3,word_limit,5,9,0.00043067933
gptq3,word_limit,5,10,0.0005115509
gptq3,word_limit,5,11,0.0002363205
gptq3,word_limit,5,12,0.0009017944
gptq3,word_limit,5,13,0.000510025
gptq3,word_limit,5,14,0.00015716553
gptq3,word_limit,5,15,7.476807e-05
gptq3,word_limit,5,16,0.00048561097
gptq3,word_limit,5,17,0.00032100678
gptq3,word_limit,5,18,2.3519993e-05
gptq3,word_limit,5,19,4.799366e-05
gptq3,word_limit,5,20,2.5749207e-05
gptq3,word_limit,5,21,0.00010108948
gptq3,word_limit,5,22,0.00064888
gptq3,word_limit,5,23,0.0008346558
gptq3,word_limit,5,24,0.00030136108
gptq3,word_limit,5,25,0.00019950866
gptq3,word_limit,5,26,0.000114250186
gptq3,word_limit,5,27,0.0012283325
gptq3,word_limit,6,0,0.00027542113
gptq3,word_limit,6,1,0.0009651184
gptq3,word_limit,6,2,0.00072784425
gptq3,word_limit,6,3,0.00045166016
gptq3,word_limit,6,4,0.000106143954
gptq3,word_limit,6,5,2.4557114e-05
gptq3,word_limit,6,6,0.0004432678
gptq3,word_limit,6,7,0.0036254884
gptq3,word_limit,6,8,0.00077056885
gptq3,word_limit,6,9,0.0009178162
gptq3,word_limit,6,10,0.0005897522
gptq3,word_limit,6,11,0.0003681183
gptq3,word_limit,6,12,0.0009170532
gptq3,word_limit,6,13,0.00042419432
gptq3,word_limit,6,14,0.0010658264
gptq3,word_limit,6,15,0.0017196655
gptq3,word_limit,6,16,0.0009979248
gptq3,word_limit,6,17,0.00037441254
gptq3,word_limit,6,18,0.00028362274
gptq3,word_limit,6,19,0.0007987976
gptq3,word_limit,6,20,0.0008644104
gptq3,word_limit,6,21,0.00026283265
gptq3,word_limit,6,22,0.00092010497
gptq3,word_limit,6,23,0.0011413575
gptq3,word_limit,6,24,0.00024299622
gptq3,word_limit,6,25,0.00075531006
gptq3,word_limit,6,26,7.214546e-05
gptq3,word_limit,6,27,0.0002368927
gptq3,word_limit,7,0,0.00047302246
gptq3,word_limit,7,1,0.0012908935
gptq3,word_limit,7,2,0.0015869141
gptq3,word_limit,7,3,0.00070762634
gptq3,word_limit,7,4,0.00025615693
gptq3,word_limit,7,5,0.0010437012
gptq3,word_limit,7,6,0.0002916336
gptq3,word_limit,7,7,0.0015007019
gptq3,word_limit,7,8,0.00039405824
gptq3,word_limit,7,9,0.0006278992
gptq3,word_limit,7,10,0.0006855011
gptq3,word_limit,7,11,0.00063819886
gptq3,word_limit,7,12,0.00040855407
gptq3,word_limit,7,13,0.0005950928
gptq3,word_limit,7,14,0.0020812987
gptq3,word_limit,7,15,0.00076713564
gptq3,word_limit,7,16,0.0010093689
gptq3,word_limit,7,17,0.0016220093
gptq3,word_limit,7,18,0.0027420043
gptq3,word_limit,7,19,0.0003141403
gptq3,word_limit,7,20,0.0007213593
gptq3,word_limit,7,21,0.0008605957
gptq3,word_limit,7,22,0.006161499
gptq3,word_limit,7,23,0.0012512207
gptq3,word_limit,7,24,0.0004272461
gptq3,word_limit,7,25,0.00075111387
gptq3,word_limit,7,26,0.0009338379
gptq3,word_limit,7,27,0.0014816284
gptq3,word_limit,8,0,0.0017700195
gptq3,word_limit,8,1,0.0023468018
gptq3,word_limit,8,2,0.0011680603
gptq3,word_limit,8,3,0.00083694456
gptq3,word_limit,8,4,0.0025283813
gptq3,word_limit,8,5,0.0014244079
gptq3,word_limit,8,6,0.00056686404
gptq3,word_limit,8,7,0.00020046234
gptq3,word_limit,8,8,0.00014047623
gptq3,word_limit,8,9,0.0008789062
gptq3,word_limit,8,10,0.001550293
gptq3,word_limit,8,11,0.0004005432
gptq3,word_limit,8,12,0.00041236877
gptq3,word_limit,8,13,0.00082931516
gptq3,word_limit,8,14,0.0004905701
gptq3,word_limit,8,15,0.00030822755
gptq3,word_limit,8,16,0.00021877288
gptq3,word_limit,8,17,0.00023365021
gptq3,word_limit,8,18,0.00068855286
gptq3,word_limit,8,19,0.0001077652
gptq3,word_limit,8,20,0.00069198606
gptq3,word_limit,8,21,0.00015096665
gptq3,word_limit,8,22,4.5323373e-05
gptq3,word_limit,8,23,8.225441e-07
gptq3,word_limit,8,24,3.2258034e-05
gptq3,word_limit,8,25,9.95636e-05
gptq3,word_limit,8,26,0.00035190582
gptq3,word_limit,8,27,2.4461746e-05
gptq3,word_limit,9,0,0.001979065
gptq3,word_limit,9,1,0.0020080567
gptq3,word_limit,9,2,0.0009490967
gptq3,word_limit,9,3,0.0005420685
gptq3,word_limit,9,4,0.00075492857
gptq3,word_limit,9,5,0.00083007815
gptq3,word_limit,9,6,0.00084228517
gptq3,word_limit,9,7,0.0019012451
gptq3,word_limit,9,8,0.00032253267
gptq3,word_limit,9,9,0.0011329651
gptq3,word_limit,9,10,0.0007030487
gptq3,word_limit,9,11,0.0017227173
gptq3,word_limit,9,12,0.0012596131
gptq3,word_limit,9,13,0.00089187623
gptq3,word_limit,9,14,0.0010848999
gptq3,word_limit,9,15,0.0025054931
gptq3,word_limit,9,16,0.0024627685
gptq3,word_limit,9,17,0.0011650085
gptq3,word_limit,9,18,0.0019210816
gptq3,word_limit,9,19,0.00057525636
gptq3,word_limit,9,20,0.0024917603
gptq3,word_limit,9,21,0.00939331
gptq3,word_limit,9,22,0.004330444
gptq3,word_limit,9,23,0.0033996582
gptq3,word_limit,9,24,0.0006435394
gptq3,word_limit,9,25,0.0016662597
gptq3,word_limit,9,26,0.0012672425
gptq3,word_limit,9,27,0.0023590089
gptq3,word_limit,10,0,0.0007232666
gptq3,word_limit,10,1,0.0020553588
gptq3,word_limit,10,2,0.0020858764
gptq3,word_limit,10,3,0.00041084288
gptq3,word_limit,10,4,0.0005298614
gptq3,word_limit,10,5,0.0012649536
gptq3,word_limit,10,6,0.004544067
gptq3,word_limit,10,7,0.001322937
gptq3,word_limit,10,8,0.005657959
gptq3,word_limit,10,9,0.0013221741
gptq3,word_limit,10,10,0.0009994507
gptq3,word_limit,10,11,0.0009536743
gptq3,word_limit,10,12,0.00061454775
gptq3,word_limit,10,13,0.0012741089
gptq3,word_limit,10,14,0.00096664426
gptq3,word_limit,10,15,0.0017730712
gptq3,word_limit,10,16,0.0022949218
gptq3,word_limit,10,17,0.00279541
gptq3,word_limit,10,18,0.009790039
gptq3,word_limit,10,19,0.004119873
gptq3,word_limit,10,20,0.002030945
gptq3,word_limit,10,21,0.00061378477
gptq3,word_limit,10,22,0.0012557984
gptq3,word_limit,10,23,0.0009834289
gptq3,word_limit,10,24,0.0029937744
gptq3,word_limit,10,25,0.0013374329
gptq3,word_limit,10,26,0.00052108767
gptq3,word_limit,10,27,0.0001408577
gptq3,word_limit,11,0,0.00039520263
gptq3,word_limit,11,1,0.0011489869
gptq3,word_limit,11,2,0.0012054443
gptq3,word_limit,11,3,0.0011558533
gptq3,word_limit,11,4,0.002368164
gptq3,word_limit,11,5,0.0038787841
gptq3,word_limit,11,6,0.0015350342
gptq3,word_limit,11,7,0.0013793946
gptq3,word_limit,11,8,0.0010871887
gptq3,word_limit,11,9,0.0042663575
gptq3,word_limit,11,10,0.0013763427
gptq3,word_limit,11,11,0.0005050659
gptq3,word_limit,11,12,0.0006351471
gptq3,word_limit,11,13,0.00078659056
gptq3,word_limit,11,14,0.0024383545
gptq3,word_limit,11,15,0.0009765625
gptq3,word_limit,11,16,0.0017242432
gptq3,word_limit,11,17,0.0018920898
gptq3,word_limit,11,18,0.0019241333
gptq3,word_limit,11,19,0.0016998291
gptq3,word_limit,11,20,0.00037193298
gptq3,word_limit,11,21,0.009454345
gptq3,word_limit,11,22,0.0014099121
gptq3,word_limit,11,23,0.002455139
gptq3,word_limit,11,24,0.0029190064
gptq3,word_limit,11,25,0.007739258
gptq3,word_limit,11,26,0.0043640137
gptq3,word_limit,11,27,0.00066337583
gptq3,word_limit,12,0,0.002319336
gptq3,word_limit,12,1,0.001638794
gptq3,word_limit,12,2,0.0030807494
gptq3,word_limit,12,3,0.0018966675
gptq3,word_limit,12,4,0.0016082764
gptq3,word_limit,12,5,0.0008911133
gptq3,word_limit,12,6,0.00042419432
gptq3,word_limit,12,7,0.0015228272
gptq3,word_limit,12,8,0.0011726379
gptq3,word_limit,12,9,0.0019958497
gptq3,word_limit,12,10,0.004425049
gptq3,word_limit,12,11,0.0038482666
gptq3,word_limit,12,12,0.0033721924
gptq3,word_limit,12,13,0.0053741457
gptq3,word_limit,12,14,0.00081100466
gptq3,word_limit,12,15,0.0011367798
gptq3,word_limit,12,16,0.0011871338
gptq3,word_limit,12,17,0.0015991211
gptq3,word_limit,12,18,0.0012596131
gptq3,word_limit,12,19,0.0012619018
gptq3,word_limit,12,20,0.0012687683
gptq3,word_limit,12,21,0.0048431396
gptq3,word_limit,12,22,0.0019515991
gptq3,word_limit,12,23,0.00085601804
gptq3,word_limit,12,24,0.000843811
gptq3,word_limit,12,25,0.0010093689
gptq3,word_limit,12,26,0.00057106017
gptq3,word_limit,12,27,0.00033416747
gptq3,word_limit,13,0,0.0017456055
gptq3,word_limit,13,1,0.0036071776
gptq3,word_limit,13,2,0.001954651
gptq3,word_limit,13,3,0.00096969603
gptq3,word_limit,13,4,0.0012817383
gptq3,word_limit,13,5,0.0013847351
gptq3,word_limit,13,6,0.0008277893
gptq3,word_limit,13,7,0.010913086
gptq3,word_limit,13,8,0.0036895752
gptq3,word_limit,13,9,0.0041137696
gptq3,word_limit,13,10,0.0035217286
gptq3,word_limit,13,11,0.00262146
gptq3,word_limit,13,12,0.0051208497
gptq3,word_limit,13,13,0.0036865235
gptq3,word_limit,13,14,0.00077857974
gptq3,word_limit,13,15,0.002909851
gptq3,word_limit,13,16,0.0011940002
gptq3,word_limit,13,17,0.0009010315
gptq3,word_limit,13,18,0.0033874512
gptq3,word_limit,13,19,0.00087280275
gptq3,word_limit,13,20,0.0017028808
gptq3,word_limit,13,21,0.0015357971
gptq3,word_limit,13,22,0.003076172
gptq3,word_limit,13,23,0.0010856629
gptq3,word_limit,13,24,0.0010375977
gptq3,word_limit,13,25,0.0034088134
gptq3,word_limit,13,26,0.0019073486
gptq3,word_limit,13,27,0.0035461425
gptq3,word_limit,14,0,0.00015153884
gptq3,word_limit,14,1,0.00092773436
gptq3,word_limit,14,2,0.0007659912
gptq3,word_limit,14,3,0.0014198304
gptq3,word_limit,14,4,1.3160706e-05
gptq3,word_limit,14,5,6.198883e-07
gptq3,word_limit,14,6,0.00034999847
gptq3,word_limit,14,7,6.4730643e-06
gptq3,word_limit,14,8,0.0003177643
gptq3,word_limit,14,9,0.0008605957
gptq3,word_limit,14,10,0.0019866943
gptq3,word_limit,14,11,0.0013893128
gptq3,word_limit,14,12,0.0018890381
gptq3,word_limit,14,13,0.0012123107
gptq3,word_limit,14,14,0.00051574706
gptq3,word_limit,14,15,0.0017242432
gptq3,word_limit,14,16,0.0006782532
gptq3,word_limit,14,17,0.0009284973
gptq3,word_limit,14,18,0.00047683716
gptq3,word_limit,14,19,0.00070495607
gptq3,word_limit,14,20,0.002069092
gptq3,word_limit,14,21,0.0012290955
gptq3,word_limit,14,22,0.0038269043
gptq3,word_limit,14,23,0.0010704041
gptq3,word_limit,14,24,0.0014320373
gptq3,word_limit,14,25,0.0030929565
gptq3,word_limit,14,26,0.0018600464
gptq3,word_limit,14,27,0.00055465696
gptq3,word_limit,15,0,0.0011123657
gptq3,word_limit,15,1,0.00016593933
gptq3,word_limit,15,2,0.0005519867
gptq3,word_limit,15,3,0.0032104491
gptq3,word_limit,15,4,0.00047607423
gptq3,word_limit,15,5,0.0011131286
gptq3,word_limit,15,6,0.004180908
gptq3,word_limit,15,7,0.001033783
gptq3,word_limit,15,8,0.0024353028
gptq3,word_limit,15,9,0.0037963868
gptq3,word_limit,15,10,0.0035339356
gptq3,word_limit,15,11,0.0010551453
gptq3,word_limit,15,12,0.001625061
gptq3,word_limit,15,13,0.0025253296
gptq3,word_limit,15,14,0.0012062073
gptq3,word_limit,15,15,0.0008659363
gptq3,word_limit,15,16,0.0015441894
gptq3,word_limit,15,17,0.00062179565
gptq3,word_limit,15,18,3.101826e-05
gptq3,word_limit,15,19,0.00036678315
gptq3,word_limit,15,20,0.00029125213
gptq3,word_limit,15,21,0.0023956299
gptq3,word_limit,15,22,0.004586792
gptq3,word_limit,15,23,0.003338623
gptq3,word_limit,15,24,0.001171875
gptq3,word_limit,15,25,0.00081710814
gptq3,word_limit,15,26,0.001876831
gptq3,word_limit,15,27,0.0043243407
gptq3,word_limit,16,0,0.0025085448
gptq3,word_limit,16,1,0.0038482666
gptq3,word_limit,16,2,0.0018600464
gptq3,word_limit,16,3,0.0028762817
gptq3,word_limit,16,4,0.0022598268
gptq3,word_limit,16,5,0.0069152834
gptq3,word_limit,16,6,0.004174805
gptq3,word_limit,16,7,0.0016723633
gptq3,word_limit,16,8,0.0016571045
gptq3,word_limit,16,9,0.00030727388
gptq3,word_limit,16,10,0.00053634646
gptq3,word_limit,16,11,0.000517273
gptq3,word_limit,16,12,0.0005447388
gptq3,word_limit,16,13,0.0003726959
gptq3,word_limit,16,14,0.0037597655
gptq3,word_limit,16,15,0.0018966675
gptq3,word_limit,16,16,0.0021636963
gptq3,word_limit,16,17,0.00231781
gptq3,word_limit,16,18,0.0025985718
gptq3,word_limit,16,19,0.0040100096
gptq3,word_limit,16,20,0.002279663
gptq3,word_limit,16,21,0.0014732361
gptq3,word_limit,16,22,0.0025024414
gptq3,word_limit,16,23,0.0025161742
gptq3,word_limit,16,24,0.0015579223
gptq3,word_limit,16,25,0.0025497437
gptq3,word_limit,16,26,0.003970337
gptq3,word_limit,16,27,0.003213501
gptq3,word_limit,17,0,0.0011688232
gptq3,word_limit,17,1,0.0025680542
gptq3,word_limit,17,2,0.005722046
gptq3,word_limit,17,3,0.002909851
gptq3,word_limit,17,4,0.0016082764
gptq3,word_limit,17,5,0.0027893067
gptq3,word_limit,17,6,0.003189087
gptq3,word_limit,17,7,0.0009880066
gptq3,word_limit,17,8,0.0010688782
gptq3,word_limit,17,9,0.0023086548
gptq3,word_limit,17,10,0.0002723694
gptq3,word_limit,17,11,0.0038482666
gptq3,word_limit,17,12,0.00059776305
gptq3,word_limit,17,13,0.0010009765
gptq3,word_limit,17,14,0.0002937317
gptq3,word_limit,17,15,0.0001616478
gptq3,word_limit,17,16,0.00044631958
gptq3,word_limit,17,17,0.00028724672
gptq3,word_limit,17,18,0.00031051636
gptq3,word_limit,17,19,0.0002286911
gptq3,word_limit,17,20,0.0002883911
gptq3,word_limit,17,21,0.0024505616
gptq3,word_limit,17,22,0.003567505
gptq3,word_limit,17,23,0.0010238647
gptq3,word_limit,17,24,0.0063171387
gptq3,word_limit,17,25,0.0017318726
gptq3,word_limit,17,26,0.0054016113
gptq3,word_limit,17,27,0.0033813477
gptq3,word_limit,18,0,0.0029769898
gptq3,word_limit,18,1,0.00065307616
gptq3,word_limit,18,2,0.0016677857
gptq3,word_limit,18,3,0.0023422241
gptq3,word_limit,18,4,0.0026733398
gptq3,word_limit,18,5,0.002241516
gptq3,word_limit,18,6,0.0020996095
gptq3,word_limit,18,7,0.002609253
gptq3,word_limit,18,8,0.0029281615
gptq3,word_limit,18,9,0.002154541
gptq3,word_limit,18,10,0.0014945983
gptq3,word_limit,18,11,0.0010078431
