layer,proj,quantizer,rows,cols,n_dead_cols,clip_frac,clip_frac_rtn,comp_disp,comp_disp_rel,wdisp_gptq,wdisp_rtn,obj_gptq,obj_rtn,obj_gptq_alt,obj_rtn_alt,hdiag_alt_corr,send_total,send_top1pct,send_top16_cols,hdiag_max_over_mean,cond_damped,awq_alpha,obj_awq,obj_awq_alt,protected,obj_gptq_tpl,obj_rtn_tpl,obj_gptq_ord,obj_rtn_ord,tplpos_ratio,lev_tpl,lev_ord,levpos,xnorm_tpl,xnorm_ord,xnormpos,tplpos_err_gptq,tplpos_err_rtn
1,o_proj,gptq,4096,4096,0,0.00013172626495361328,4.9114227294921875e-05,183.14132747216203,0.11910553968513798,438.1290283203125,259.8177795410156,0.026712186634540558,0.0825415551662445,0.04427960887551308,0.05813778191804886,0.4463421404361725,177.05902099609375,0.07069886475801468,"2988,2996,2429,2951,2612,2657,3041,2454,2620,2682,2608,2589,3066,2973,3027,2643",31.172216415405273,,,,,0,0.04765281826257706,0.04371888190507889,0.013996202498674393,0.022211041301488876,"0.078,0.078,1.498,0.806,0.473,0.657,0.726,0.410",13155.2119140625,1592.2913818359375,"57.58,57.58,9.573e+04,2376,1524,2673,2023,802.5",0.6749658584594727,0.5733338594436646,"0.3899,0.3899,1.657,0.6459,0.5905,0.6857,0.5893,0.4519","0.02818,0.02818,0.5436,0.1552,0.1147,0.1512,0.1341,0.07774","0.1012,0.1012,0.4442,0.1729,0.1667,0.1866,0.1574,0.1213"
1,gate_proj,gptq,14336,4096,0,0.00010989393506731306,4.260880606515067e-05,426.0052691811373,0.043128620875978435,1526.6019287109375,1109.2845458984375,19.34286117553711,36.5736083984375,33.210350036621094,42.755149841308594,0.42573073506355286,420.6326904296875,0.04772110655903816,"2993,3475,3823,2300,1717,1075,3939,1515,1812,4091,689,1884,3476,561,2058,1669",6.904510974884033,,,,,0,18.241615295410156,32.215370178222656,15.897598266601562,19.65326690673828,"0.022,0.022,0.946,0.847,0.924,1.436,0.851,1.018",3474.795166015625,3037.75341796875,"204,204,4591,4302,3201,6433,3760,5103",10.139999389648438,8.383275032043457,"13.35,13.35,8.948,9.768,7.879,9.003,9.179,9.646","1.107,1.107,5.189,4.713,4.054,5.65,4.452,5.116","7.55,7.55,5.334,5.122,4.218,4.715,4.826,5.072"
1,up_proj,gptq,14336,4096,0,0.00010919570922851562,4.553794860839844e-05,353.5672921287861,0.04222283414692273,1266.729248046875,921.0341796875,16.05469512939453,30.539947509765625,27.520896911621094,35.35425567626953,0.42573073506355286,348.95196533203125,0.047779347747564316,"2993,3823,2300,3475,1075,1717,1812,3939,4091,1515,689,1884,3476,2058,535,1669",6.904510974884033,,,,,0,15.074220657348633,25.92099952697754,13.113241195678711,16.32036018371582,"0.023,0.023,1.040,0.831,0.935,1.402,0.839,1.016",3474.795166015625,3037.75341796875,"204,204,4591,4302,3201,6433,3760,5103",10.139999389648438,8.383275032043457,"13.35,13.35,8.948,9.768,7.879,9.003,9.179,9.646","1.026,1.026,4.612,4.316,3.704,5.179,4.051,4.651","6.703,6.703,4.522,4.733,3.832,4.374,4.422,4.614"
1,down_proj,gptq,4096,14336,0,2.7332987104143414e-05,1.1648450578962053e-05,2979.6685015332478,0.3569256732604963,1779.96044921875,1235.068359375,9.512054443359375,31.706703186035156,164.13026428222656,554.19091796875,0.9999955892562866,626.61669921875,0.9978501796722412,"198,12657,6412,73,591,12638,4949,3174,5095,9581,2427,11411,11717,3400,12545,11890",14134.568359375,,,,,0,484.45745849609375,1651.845703125,0.2650109529495239,0.08669885993003845,"0.292,0.292,3.687,0.990,56.009,7.724,1.138,1.637",355.02337646484375,212.67572021484375,"209.8,209.8,1033,281.2,410.3,250.5,198.6,247.1",119.79800415039062,0.950523853302002,"474.9,474.9,2.027,1.066,2.526,1.002,0.9056,0.9946","43.96,43.96,1.192,0.3243,2.979,0.8642,0.2973,0.3762","81.28,81.28,0.6207,0.326,0.3981,0.3109,0.2787,0.2941"
2,q_proj,gptq,4096,4096,0,0.00012421607971191406,4.7266483306884766e-05,546.4321510792311,0.0931239811852162,1366.6405029296875,820.3914794921875,75.99711608886719,256.7575988769531,127.3236312866211,188.94224548339844,0.9236537218093872,542.243896484375,0.15146294236183167,"2993,3475,1812,3823,1717,1515,1075,766,2300,3488,3099,3939,509,4028,199,1669",39.84394454956055,,,,,0,63.53056716918945,71.37199401855469,66.79859924316406,108.45681762695312,"0.983,0.983,1.212,0.751,0.782,1.310,0.610,0.729",2176.62109375,2389.750732421875,"59.23,59.23,3681,3432,940.8,3497,2596,3147",16.567340850830078,22.564348220825195,"3.793,3.793,21.12,24.38,12.45,20.66,23.34,23.01","1.73,1.73,10.8,9.839,5.165,10.88,8.206,8.752","1.745,1.745,9.806,11.36,5.84,9.505,10.5,10.25"
2,k_proj,gptq,1024,4096,0,9.417533874511719e-05,4.0531158447265625e-05,356.01949800066984,0.10815083280150534,857.853271484375,501.2117004394531,48.938636779785156,184.3536376953125,82.89602661132812,131.30401611328125,0.9236537218093872,349.0347595214844,0.1554732322692871,"2993,3823,3475,1812,1717,1515,2300,766,3488,1075,535,3522,4028,3099,509,199",39.84394454956055,,,,,0,41.032405853271484,50.95756530761719,41.51367950439453,72.01653289794922,"0.876,0.876,0.968,0.831,0.530,1.142,0.563,0.692",2176.62109375,2389.750732421875,"59.23,59.23,3681,3432,940.8,3497,2596,3147",16.567340850830078,22.564348220825195,"3.793,3.793,21.12,24.38,12.45,20.66,23.34,23.01","1.335,1.335,8.345,8.157,4.28,8.738,6.62,7.072","1.427,1.427,8.482,8.948,5.882,8.176,8.825,8.499"
2,v_proj,gptq,1024,4096,0,0.0001342296600341797,4.887580871582031e-05,15.55380185994766,0.06782565685283666,40.56173324584961,24.988895416259766,2.1991941928863525,7.0428667068481445,3.669192314147949,5.245688438415527,0.9236537218093872,15.53475570678711,0.14113013446331024,"2993,2300,1717,1812,3823,509,1515,3475,3939,1075,3488,3522,535,1669,3515,2283",39.84394454956055,,,,,0,1.8402886390686035,1.9607380628585815,1.9571998119354248,3.0696306228637695,"0.850,0.850,1.325,0.821,0.881,1.310,0.629,0.796",2176.62109375,2389.750732421875,"59.23,59.23,3681,3432,940.8,3497,2596,3147",16.567340850830078,22.564348220825195,"3.793,3.793,21.12,24.38,12.45,20.66,23.34,23.01","0.1239,0.1239,1.833,1.691,0.8568,1.799,1.414,1.581","0.1344,0.1344,1.593,1.867,0.913,1.572,1.783,1.773"
2,o_proj,gptq,4096,4096,0,0.00011748075485229492,4.947185516357422e-05,104.17396645486588,0.0806358560885249,290.21600341796875,186.61837768554688,0.028082789853215218,0.10642169415950775,0.6291602849960327,1.1790105104446411,0.6077151894569397,103.56175994873047,0.10202633589506149,"1819,1947,2938,3162,2682,3546,1563,3418,1691,2810,3290,2868,3066,1218,2612,1090",202.58770751953125,,,,,0,0.33441197872161865,0.5706601142883301,0.24876703321933746,0.4181615114212036,"0.023,0.023,0.991,0.451,0.578,0.605,0.577,0.603",45067.0390625,29714.96484375,"20.46,20.46,8524,692,2.646e+05,3.076e+04,2.689e+04,2.906e+04",2.4914345741271973,3.0308518409729004,"0.5077,0.5077,1.268,0.5588,8.226,3.014,2.883,2.966","0.01669,0.01669,0.2747,0.08019,1.372,0.5009,0.4671,0.4913","0.1089,0.1089,0.276,0.1193,1.805,0.6438,0.6151,0.6329"
2,gate_proj,gptq,14336,4096,0,0.00010165146418980189,4.192761012486049e-05,335.398294243014,0.03235686070115728,1466.89453125,1137.672119140625,33.24425506591797,56.08599853515625,59.20171356201172,78.9870376586914,0.7526953816413879,331.595703125,0.04759621247649193,"788,4062,1384,1686,2005,1884,3632,2082,630,2088,2456,162,2978,47,3608,2629",37.34313201904297,,,,,0,28.86208724975586,36.70006561279297,31.039897918701172,39.485191345214844,"0.213,0.213,1.149,1.025,0.704,0.909,0.807,0.858",3147.015380859375,3502.90625,"94.54,94.54,5015,4883,2978,4402,3587,4122",11.154173851013184,11.46251392364502,"9.538,9.538,11.64,12.13,11.19,11.73,11.59,11.88","2.353,2.353,6.688,6.486,5.107,6.131,5.699,6.073","5.099,5.099,6.238,6.406,6.087,6.431,6.346,6.556"
2,up_proj,gptq,14336,4096,0,0.00010417188916887556,4.6116965157645086e-05,261.66639735091917,0.03154344476565903,1150.13916015625,892.6378173828125,26.02931022644043,43.6795768737793,45.746646881103516,60.30426788330078,0.7526953816413879,259.67840576171875,0.04712522774934769,"788,4062,1384,1686,2005,3632,1884,2088,630,2082,2456,162,2978,3608,47,325",37.34313201904297,,,,,0,22.349456787109375,28.12400245666504,23.85715675354004,29.964202880859375,"0.216,0.216,1.111,1.034,0.712,0.957,0.806,0.884",3147.015380859375,3502.90625,"94.54,94.54,5015,4883,2978,4402,3587,4122",11.154173851013184,11.46251392364502,"9.538,9.538,11.64,12.13,11.19,11.73,11.59,11.88","2.079,2.079,5.79,5.799,4.554,5.431,4.958,5.308","4.47,4.47,5.492,5.702,5.399,5.552,5.522,5.647"
2,down_proj,gptq,4096,14336,0,4.644053322928292e-05,1.1597360883440291e-05,818.2515524976989,0.09780430628613719,2088.69580078125,1282.184814453125,0.19530746340751648,0.4323112666606903,1.7812888622283936,2.340395927429199,0.053632453083992004,807.3814697265625,0.0760444924235344,"5843,4403,7307,4555,8406,11931,1012,6833,10346,7994,5470,4601,4786,12475,10524,6850",320.6825256347656,,,,,0,0.4377399682998657,0.5268616080284119,0.8095195293426514,1.0418510437011719,"0.064,0.064,1.579,1.168,1.112,0.799,0.714,0.692",19679.81640625,29296.37109375,"182.4,182.4,3.264e+04,2.205e+04,1.324e+04,2.872e+04,2.738e+04,3.306e+04",2.107020139694214,3.3293426036834717,"0.7586,0.7586,1.944,1.742,1.617,3.07,3.354,3.613","0.07009,0.07009,0.7452,0.593,0.5302,0.8511,0.8626,0.9141","0.2779,0.2779,0.5931,0.5487,0.5027,0.952,1.021,1.098"
3,q_proj,gptq,4096,4096,0,9.435415267944336e-05,4.494190216064453e-05,273.8558778669685,0.046357934757616834,1003.014892578125,730.543212890625,75.6536865234375,182.31234741210938,164.19790649414062,177.13357543945312,0.4146639406681061,273.288330078125,0.08980762213468552,"4028,431,3488,2978,1109,541,2456,2561,979,2303,103,2579,3316,3475,1686,3869",58.6121826171875,,,,,0,65.33385467529297,69.6744155883789,85.23686981201172,95.91231536865234,"0.678,0.678,1.061,0.931,1.012,0.968,0.802,0.898",2689.5,3597.4306640625,"127,127,3819,3717,3043,3898,3189,3596",18.107141494750977,23.270721435546875,"4.829,4.829,21.65,23.08,20.65,22.92,23.42,23.47","1.666,1.666,9.69,9.626,8.804,9.571,8.687,9.273","2.025,2.025,9.409,9.977,8.75,9.729,9.703,9.785"
3,k_proj,gptq,1024,4096,0,9.608268737792969e-05,5.125999450683594e-05,151.78350760624744,0.04634939162968435,552.3004150390625,400.8375549316406,41.72690200805664,106.61599731445312,91.55262756347656,103.28385162353516,0.4146639406681061,150.795654296875,0.09011261910200119,"4028,431,2978,1109,3488,2456,979,541,1686,103,1884,3869,2561,3475,509,2579",58.6121826171875,,,,,0,35.600738525390625,40.763267517089844,46.191524505615234,54.1652717590332,"0.437,0.437,0.852,0.915,1.025,0.877,0.778,0.883",2689.5,3597.4306640625,"127,127,3819,3717,3043,3898,3189,3596",18.107141494750977,23.270721435546875,"4.829,4.829,21.65,23.08,20.65,22.92,23.42,23.47","1.25,1.25,6.96,6.988,6.731,6.863,6.583,6.975","1.891,1.891,7.54,7.305,6.648,7.33,7.463,7.424"
3,v_proj,gptq,1024,4096,0,0.00010728836059570312,4.696846008300781e-05,12.734831625424704,0.040109089071695185,47.40364074707031,34.647300720214844,3.5722403526306152,7.821834564208984,8.1280517578125,8.324536323547363,0.4146639406681061,12.704654693603516,0.0814637541770935,"4028,431,3488,1109,103,2561,2579,541,979,2456,3869,3475,2031,766,444,2978",58.6121826171875,,,,,0,2.9985568523406982,3.302319049835205,4.366678237915039,4.531146049499512,"0.886,0.886,0.978,0.965,1.079,0.931,0.754,0.825",2689.5,3597.4306640625,"127,127,3819,3717,3043,3898,3189,3596",18.107141494750977,23.270721435546875,"4.829,4.829,21.65,23.08,20.65,22.92,23.42,23.47","0.1964,0.1964,1.982,2.021,1.856,2.118,1.911,2.077","0.2086,0.2086,2.004,2.057,1.787,2.195,2.2,2.287"
3,o_proj,gptq,4096,4096,0,0.00012683868408203125,4.57763671875e-05,117.957659100346,0.07013213816009604,329.28265380859375,211.95184326171875,0.05457570403814316,0.1804286241531372,4.748185157775879,7.529583930969238,0.2525039315223694,117.5557632446289,0.05811355262994766,"2132,993,2516,1587,2388,609,737,1843,3222,865,1715,1195,2260,4045,4082,3954",39.00996017456055,,,,,0,0.6446681022644043,1.0186864137649536,2.5861310958862305,4.323873519897461,"0.023,0.023,0.135,0.664,0.874,0.677,0.591,0.628",42645.08203125,175899.75,"20.08,20.08,198.7,1896,8781,1.164e+05,8.21e+04,1.317e+05",3.1435489654541016,9.162062644958496,"0.6822,0.6822,0.6512,0.9207,1.525,6.66,6.333,7.695","0.0236,0.0236,0.05525,0.1735,0.3363,1.307,1.124,1.428","0.1567,0.1567,0.1505,0.213,0.3598,1.588,1.462,1.801"
3,gate_proj,gptq,14336,4096,0,9.930133819580078e-05,4.250662667410714e-05,355.82355074890165,0.03093307205388222,1609.40625,1262.7374267578125,55.334197998046875,91.20370483398438,93.50950622558594,110.75914001464844,0.5397488474845886,351.59783935546875,0.04801759123802185,"788,4062,1384,2082,3608,1884,2595,3632,2456,2978,630,979,1686,4,2629,194",18.022809982299805,,,,,0,45.7447509765625,54.72130584716797,46.68213653564453,56.21702575683594,"0.282,0.282,1.120,1.041,0.962,0.943,0.850,0.889",2996.39013671875,3273.21142578125,"144.8,144.8,4449,4449,3387,4234,3472,3690",13.092769622802734,13.185582160949707,"11.5,11.5,13.4,14.17,12.95,14.09,13.51,13.62","3.448,3.448,8.031,8.007,7.245,7.71,7.019,7.237","6.488,6.488,7.589,7.846,7.387,7.938,7.611,7.676"
3,up_proj,gptq,14336,4096,0,0.00010408673967633928,4.676410130092076e-05,244.97819502552193,0.030482253965990507,1116.3553466796875,875.818359375,38.234981536865234,63.04713439941406,66.26383209228516,78.97702026367188,0.5397488474845886,242.7015380859375,0.0475924089550972,"788,4062,1384,2082,1884,3608,2595,630,2456,2978,3632,2629,979,1686,4,301",18.022809982299805,,,,,0,32.11553192138672,37.78838348388672,33.44214630126953,40.27214050292969,"0.298,0.298,1.116,1.045,0.956,0.987,0.876,0.885",2996.39013671875,3273.21142578125,"144.8,144.8,4449,4449,3387,4234,3472,3690",13.092769622802734,13.185582160949707,"11.5,11.5,13.4,14.17,12.95,14.09,13.51,13.62","2.903,2.903,6.655,6.692,5.907,6.532,6.001,6.118","5.322,5.322,6.299,6.547,6.04,6.575,6.413,6.503"
3,down_proj,gptq,4096,14336,0,4.2012759617396765e-05,1.147815159388951e-05,579.9815972610122,0.07247224767318369,1663.024658203125,1093.566162109375,0.35231995582580566,0.727223813533783,2.9244637489318848,3.4958364963531494,0.04397067427635193,571.027099609375,0.0620160847902298,"7539,5869,4721,7677,14087,2145,7088,11093,161,2399,10078,5530,6390,1679,3813,2278",189.17935180664062,,,,,0,1.5951908826828003,1.8801918029785156,1.6682192087173462,2.0286595821380615,"0.073,0.073,1.112,1.395,1.108,0.867,0.827,0.839",24101.970703125,31949.4609375,"184.7,184.7,1.249e+04,1.702e+04,9308,4.399e+04,6.413e+04,4.55e+04",3.677615165710449,4.73857307434082,"0.8266,0.8266,2.113,2.116,1.745,6.069,9.021,6.703","0.1002,0.1002,0.6298,0.6822,0.5224,1.624,2.392,1.802","0.3697,0.3697,0.5974,0.5775,0.4963,1.744,2.631,1.967"
4,q_proj,gptq,4096,4096,0,0.00011050701141357422,4.8220157623291016e-05,309.4313496349787,0.05353297689356255,1060.2762451171875,752.3161010742188,71.3011703491211,186.33782958984375,192.11048889160156,193.619873046875,0.38187283277511597,307.41473388671875,0.1162504181265831,"4028,541,979,2303,1856,2456,103,3909,3488,2579,1109,2560,431,2978,766,509",69.43531036376953,,,,,0,61.8104133605957,67.99497985839844,102.13351440429688,103.533935546875,"0.445,0.445,0.911,0.977,1.046,0.976,0.740,0.897",2471.958984375,3560.47216796875,"147,147,3072,3605,2988,3577,2948,3292",17.796977996826172,23.57171630859375,"5.499,5.499,21.37,21.75,20.66,22.01,22.74,22.85","1.582,1.582,8.611,9.257,9.022,9.448,8.47,9.341","2.372,2.372,9.024,9.367,8.82,9.564,9.849,9.863"
4,k_proj,gptq,1024,4096,0,0.00010228157043457031,4.4345855712890625e-05,178.50542304576084,0.056053517363395776,599.4016723632812,421.8035888671875,40.701446533203125,116.69633483886719,115.90782165527344,114.30740356445312,0.38187283277511597,175.64999389648438,0.1163601279258728,"4028,103,979,2456,1856,3488,541,1109,2560,2303,3909,2579,431,2978,1686,2888",69.43531036376953,,,,,0,35.91859436035156,43.90656280517578,61.74432373046875,61.62566375732422,"0.266,0.266,0.731,0.840,0.990,0.882,0.753,0.830",2471.958984375,3560.47216796875,"147,147,3072,3605,2988,3577,2948,3292",17.796977996826172,23.57171630859375,"5.499,5.499,21.37,21.75,20.66,22.01,22.74,22.85","1.184,1.184,6.181,6.602,6.873,7.555,6.695,7.323","2.295,2.295,7.23,7.204,6.906,8.043,7.715,8.04"
4,v_proj,gptq,1024,4096,0,0.00011515617370605469,4.696846008300781e-05,15.634668076269008,0.04279523344758243,55.38197708129883,39.77604675292969,3.6801300048828125,8.730574607849121,9.659645080566406,9.129831314086914,0.38187283277511597,15.561878204345703,0.10328464955091476,"4028,541,103,1109,2456,979,2579,3488,1856,431,2560,509,3909,1686,2978,1884",69.43531036376953,,,,,0,3.080477237701416,3.33241605758667,4.999218940734863,4.914946556091309,"1.085,1.085,0.923,0.902,1.080,1.032,0.784,0.860",2471.958984375,3560.47216796875,"147,147,3072,3605,2988,3577,2948,3292",17.796977996826172,23.57171630859375,"5.499,5.499,21.37,21.75,20.66,22.01,22.74,22.85","0.2506,0.2506,1.947,2.013,2.032,2.143,1.951,2.035","0.2406,0.2406,2.027,2.12,1.955,2.11,2.203,2.194"
