tag,layer,head,A,delta
fp16,26,24,0.0061427476,0.0
fp16,26,25,0.005714548,0.0
fp16,26,26,0.008479941,0.0
fp16,26,27,0.0048013884,0.0
fp16,27,0,0.007959497,0.0
fp16,27,1,0.0019325224,0.0
fp16,27,2,0.003972843,0.0
fp16,27,3,0.0046536513,0.0
fp16,27,4,0.0028700007,0.0
fp16,27,5,0.0016493304,0.0
fp16,27,6,0.0032326106,0.0
fp16,27,7,0.010239502,0.0
fp16,27,8,0.009669205,0.0
fp16,27,9,0.008403121,0.0
fp16,27,10,,
fp16,27,11,0.014083336,0.0
fp16,27,12,0.014209879,0.0
fp16,27,13,,
fp16,27,14,0.0015143444,0.0
fp16,27,15,0.0025352775,0.0
fp16,27,16,0.003072344,0.0
fp16,27,17,0.0011404917,0.0
fp16,27,18,0.0010004208,0.0
fp16,27,19,0.0015951354,0.0
fp16,27,20,0.0037040382,0.0
fp16,27,21,0.001634458,0.0
fp16,27,22,0.0030878002,0.0
fp16,27,23,0.0014775951,0.0
fp16,27,24,0.007016601,0.0
fp16,27,25,0.0030706997,0.0
fp16,27,26,0.0027576315,0.0
fp16,27,27,0.00063285336,0.0
