layer,proj,row,col
1,down_proj,788,759
1,down_proj,788,760
1,down_proj,788,761
1,down_proj,788,762
1,down_proj,788,763
1,down_proj,788,764
1,down_proj,788,765
1,down_proj,788,766
1,down_proj,788,767
1,down_proj,788,768
1,down_proj,788,769
1,down_proj,788,770
1,down_proj,788,771
1,down_proj,788,772
1,down_proj,788,773
1,down_proj,788,774
1,down_proj,788,775
1,down_proj,788,776
1,down_proj,788,777
1,down_proj,788,778
1,down_proj,788,779
1,down_proj,788,780
1,down_proj,788,781
1,down_proj,788,782
1,down_proj,788,783
1,down_proj,788,784
1,down_proj,788,785
1,down_proj,788,786
1,down_proj,788,787
1,down_proj,788,788
1,down_proj,788,789
1,down_proj,788,790
1,down_proj,788,791
1,down_proj,788,792
1,down_proj,788,793
1,down_proj,788,794
1,down_proj,788,795
1,down_proj,788,796
1,down_proj,788,797
1,down_proj,788,798
1,down_proj,788,799
1,down_proj,788,800
1,down_proj,788,801
1,down_proj,788,802
1,down_proj,788,803
1,down_proj,788,804
1,down_proj,788,805
1,down_proj,788,806
1,down_proj,788,807
1,down_proj,788,808
1,down_proj,788,809
1,down_proj,788,810
1,down_proj,788,811
1,down_proj,788,812
1,down_proj,788,813
1,down_proj,788,814
1,down_proj,788,815
1,down_proj,788,816
1,down_proj,788,817
1,down_proj,788,818
1,down_proj,788,819
1,down_proj,788,820
1,down_proj,788,821
1,down_proj,788,822
1,down_proj,788,823
1,down_proj,788,824
1,down_proj,788,825
1,down_proj,788,826
1,down_proj,788,827
1,down_proj,788,828
1,down_proj,788,829
1,down_proj,788,830
1,down_proj,788,831
1,down_proj,788,832
1,down_proj,788,833
1,down_proj,788,834
1,down_proj,788,835
1,down_proj,788,836
1,down_proj,788,837
1,down_proj,788,838
1,down_proj,788,839
1,down_proj,788,840
1,down_proj,788,841
1,down_proj,788,842
1,down_proj,788,843
1,down_proj,788,844
1,down_proj,788,845
1,down_proj,788,846
1,down_proj,788,847
1,down_proj,788,848
1,down_proj,788,849
1,down_proj,788,850
1,down_proj,788,851
1,down_proj,788,852
1,down_proj,788,853
1,down_proj,788,854
1,down_proj,788,855
1,down_proj,788,856
1,down_proj,788,857
1,down_proj,788,858
1,down_proj,788,859
1,down_proj,788,860
1,down_proj,788,861
1,down_proj,788,862
1,down_proj,788,863
1,down_proj,788,864
1,down_proj,788,865
1,down_proj,788,866
1,down_proj,788,867
1,down_proj,788,868
1,down_proj,788,869
1,down_proj,788,870
1,down_proj,788,871
1,down_proj,788,872
1,down_proj,788,873
1,down_proj,788,874
1,down_proj,788,875
1,down_proj,788,876
1,down_proj,788,877
1,down_proj,788,878
1,down_proj,788,879
1,down_proj,788,880
1,down_proj,788,881
1,down_proj,788,882
1,down_proj,788,883
1,down_proj,788,884
1,down_proj,788,885
1,down_proj,788,886
1,down_proj,788,887
1,down_proj,788,888
1,down_proj,788,889
1,down_proj,788,890
1,down_proj,788,891
1,down_proj,788,892
1,down_proj,788,893
1,down_proj,788,894
1,down_proj,788,895
1,down_proj,788,896
1,down_proj,788,897
1,down_proj,788,898
1,down_proj,788,899
1,down_proj,788,900
1,down_proj,788,901
1,down_proj,788,902
1,down_proj,788,903
1,down_proj,788,904
1,down_proj,788,905
1,down_proj,788,906
1,down_proj,788,907
1,down_proj,788,908
1,down_proj,788,909
1,down_proj,788,910
1,down_proj,788,911
1,down_proj,788,912
1,down_proj,788,913
1,down_proj,788,914
1,down_proj,788,915
1,down_proj,788,916
1,down_proj,788,917
1,down_proj,788,918
1,down_proj,788,919
1,down_proj,788,920
1,down_proj,788,921
1,down_proj,788,922
1,down_proj,788,923
1,down_proj,788,924
1,down_proj,788,925
1,down_proj,788,926
1,down_proj,788,927
1,down_proj,788,928
1,down_proj,788,929
1,down_proj,788,930
1,down_proj,788,931
1,down_proj,788,932
1,down_proj,788,933
1,down_proj,788,934
1,down_proj,788,935
1,down_proj,788,936
1,down_proj,788,937
1,down_proj,788,938
1,down_proj,788,939
1,down_proj,788,940
1,down_proj,788,941
1,down_proj,788,942
1,down_proj,788,943
1,down_proj,788,944
1,down_proj,788,945
1,down_proj,788,946
1,down_proj,788,947
1,down_proj,788,948
1,down_proj,788,949
1,down_proj,788,950
1,down_proj,788,951
1,down_proj,788,952
1,down_proj,788,953
1,down_proj,788,954
1,down_proj,788,955
1,down_proj,788,956
1,down_proj,788,957
1,down_proj,788,958
1,down_proj,788,959
1,down_proj,788,960
1,down_proj,788,961
1,down_proj,788,962
1,down_proj,788,963
1,down_proj,788,964
1,down_proj,788,965
1,down_proj,788,966
1,down_proj,788,967
1,down_proj,788,968
1,down_proj,788,969
1,down_proj,788,970
1,down_proj,788,971
1,down_proj,788,972
1,down_proj,788,973
1,down_proj,788,974
1,down_proj,788,975
1,down_proj,788,976
1,down_proj,788,977
1,down_proj,788,978
1,down_proj,788,979
1,down_proj,788,980
1,down_proj,788,981
1,down_proj,788,982
1,down_proj,788,983
1,down_proj,788,984
1,down_proj,788,985
1,down_proj,788,986
1,down_proj,788,987
1,down_proj,788,988
1,down_proj,788,989
1,down_proj,788,990
1,down_proj,788,991
1,down_proj,788,992
