layer,proj,quantizer,rows,cols,n_dead_cols,clip_frac,clip_frac_rtn,comp_disp,comp_disp_rel,wdisp_gptq,wdisp_rtn,obj_gptq,obj_rtn,obj_gptq_alt,obj_rtn_alt,hdiag_alt_corr,send_total,send_top1pct,send_top16_cols,hdiag_max_over_mean,cond_damped,awq_alpha,obj_awq,obj_awq_alt,protected,obj_gptq_tpl,obj_rtn_tpl,obj_gptq_ord,obj_rtn_ord,tplpos_ratio,lev_tpl,lev_ord,levpos,xnorm_tpl,xnorm_ord,xnormpos
0,q_proj,gptq,4096,5120,0,0.0021004676818847656,0.0014543533325195312,1161.027709163072,0.44617578353411114,1383.633544921875,191.24346923828125,10.272480010986328,113.60950469970703,10.090179443359375,97.16954040527344,0.9994404911994934,1071.8433837890625,0.851594090461731,"1646,1727,1280,4174,1102,3486,2929,4751,4695,3200,2441,3810,3392,2539,3020,3332",3644.509033203125,,,,,0,4.74808406829834,42.88469696044922,5.579319953918457,61.177696228027344,"0.025,0.025,1.031,0.431,0.051,0.160,0.126,0.082",447.19036865234375,471.3478088378906,"202.4,202.4,22.45,1125,320.2,668.6,605.3,431.4",11.651296615600586,13.956189155578613,"12.78,12.78,1.398,10.68,15.42,12.71,13.06,14.38"
0,k_proj,gptq,1024,5120,0,0.0020666122436523438,0.0014646530151367187,489.50067069834427,0.35830705765433324,604.2030029296875,107.93527221679688,4.902061939239502,39.92218780517578,4.7705078125,35.13995361328125,0.9994404911994934,464.7753601074219,0.8287196755409241,"1646,1727,1280,4174,1102,3486,4751,2929,2441,4695,3200,3332,3810,3392,2539,289",3644.509033203125,,,,,0,2.275176525115967,16.195627212524414,2.6131093502044678,21.339075088500977,"0.029,0.029,0.953,0.578,0.068,0.212,0.174,0.107",447.19036865234375,471.3478088378906,"202.4,202.4,22.45,1125,320.2,668.6,605.3,431.4",11.651296615600586,13.956189155578613,"12.78,12.78,1.398,10.68,15.42,12.71,13.06,14.38"
0,v_proj,gptq,1024,5120,0,0.0019992828369140626,0.0014789581298828125,2.086568828936694,0.014434967219977782,10.886585235595703,12.92774486541748,0.04909605532884598,0.27440890669822693,0.04472541809082031,0.23566454648971558,0.9994404911994934,2.011336088180542,0.1705329865217209,"1646,1727,1280,4174,3486,1102,1564,2929,820,4695,4707,712,4113,1630,374,4300",3644.509033203125,,,,,0,0.022848492488265038,0.12066411972045898,0.02304990030825138,0.12598258256912231,"0.064,0.064,0.303,0.366,0.157,0.259,0.212,0.181",447.19036865234375,471.3478088378906,"202.4,202.4,22.45,1125,320.2,668.6,605.3,431.4",11.651296615600586,13.956189155578613,"12.78,12.78,1.398,10.68,15.42,12.71,13.06,14.38"
0,o_proj,gptq,5120,4096,0,0.0020792484283447266,0.0014725208282470703,39.115314320901234,0.04797704746590861,96.6423568725586,54.13655090332031,0.0036710596177726984,0.018995769321918488,0.005119845736771822,0.04649072140455246,0.37359458208084106,38.926612854003906,0.15628433227539062,"1381,1548,1333,1283,1390,1301,1334,1317,1372,1299,468,1386,1125,1087,1323,1385",201.11463928222656,,,,,0,0.002505622338503599,0.03188680484890938,0.0025817814748734236,0.01511300913989544,"0.001,0.001,0.005,0.101,0.157,0.149,0.199,0.178",1538.080078125,1827.6636962890625,"185.9,185.9,199.8,1580,2948,2189,2673,2344",1.4943491220474243,1.0092417001724243,"1.864,1.864,1.465,1.613,1.454,1.282,1.23,1.182"
0,gate_proj,gptq,14336,5120,0,0.0020607130868094308,0.0014426776341029575,201.25712794350693,0.031579672258214606,593.77734375,419.6209716796875,4.740904808044434,13.659811019897461,7.126988410949707,23.04995346069336,0.5686814785003662,200.79885864257812,0.06419982016086578,"1646,3212,3108,1237,374,1681,4806,220,4296,3633,3975,1902,1573,297,756,3075",115.8702163696289,,,,,0,3.696326971054077,12.814476013183594,3.0355114936828613,9.518184661865234,"0.016,0.016,0.494,0.733,0.269,0.407,0.413,0.312",3003.09326171875,2745.0400390625,"214.3,214.3,1896,8871,2442,3859,3918,2611",11.608600616455078,9.74246883392334,"14.74,14.74,11.09,12.25,10.03,10.24,10.26,9.534"
0,up_proj,gptq,14336,5120,0,0.002050917489188058,0.0014216014317103795,166.92285786622188,0.028729060918301828,518.129638671875,361.9892578125,4.347496032714844,10.89942741394043,6.159703731536865,18.01622772216797,0.5686814785003662,166.9107666015625,0.04752558097243309,"1646,3108,3212,1237,374,1681,4806,220,4296,3633,1902,297,3975,1573,442,4649",115.8702163696289,,,,,0,3.183074712753296,9.896905899047852,2.7201321125030518,7.309267044067383,"0.019,0.019,0.423,0.780,0.333,0.499,0.512,0.397",3003.09326171875,2745.0400390625,"214.3,214.3,1896,8871,2442,3859,3918,2611",11.608600616455078,9.74246883392334,"14.74,14.74,11.09,12.25,10.03,10.24,10.26,9.534"
0,down_proj,gptq,5120,14336,0,0.0019794191632952008,0.0014140946524483816,2211.3131514862735,0.37775826662466166,1201.2686767578125,349.8639221191406,27.834285736083984,88.76365661621094,464.94232177734375,1464.0284423828125,1.0,881.3827514648438,0.9998721480369568,"13708,8090,6001,4563,13609,862,7461,14026,9054,4291,13225,2270,9699,10570,11244,4018",14220.2958984375,,,,,0,3.2682383060455322,9.675442695617676,274.5220947265625,872.6394653320312,"0.038,0.038,60.137,7.814,7.528,7.459,4.102,18.704",235.10414123535156,141.66720581054688,"216.5,216.5,616.2,256.1,132.1,166.2,158.1,119.2",10.325969696044922,46.28533935546875,"35.29,35.29,3.624,2.171,1.524,1.675,1.602,1.422"
1,q_proj,gptq,4096,5120,0,0.0020294666290283205,0.0014883995056152344,89.8425846930015,0.02841666811345426,276.5129089355469,198.78195190429688,14.975756645202637,210.7885284423828,17.30748176574707,126.13069152832031,0.9454557299613953,89.35509490966797,0.1616205871105194,"1226,3212,3245,2929,3448,476,4101,4263,2021,4673,2594,1682,4938,266,402,3371",1419.1739501953125,,,,,0,9.302011489868164,62.02361297607422,7.358628749847412,73.3918228149414,"0.912,0.912,0.236,0.182,0.084,0.123,0.121,0.095",961.3970336914062,944.50341796875,"164.7,164.7,423.5,1666,1121,1476,1597,1077",35.465084075927734,41.5838623046875,"12.58,12.58,26.14,42.85,49.54,46.15,48.75,45.13"
1,k_proj,gptq,1024,5120,0,0.0020023345947265624,0.0014760971069335937,49.69339839387437,0.03790338276612121,128.3629913330078,88.75697326660156,7.747534275054932,86.90837097167969,9.627350807189941,49.9127082824707,0.9454557299613953,49.37062072753906,0.18406546115875244,"3448,3212,1226,476,3245,2929,4101,4673,4263,2021,1682,2594,4938,402,926,266",1419.1739501953125,,,,,0,5.240837574005127,24.26203155517578,3.9409708976745605,28.892480850219727,"0.940,0.940,0.398,0.242,0.118,0.168,0.165,0.131",961.3970336914062,944.50341796875,"164.7,164.7,423.5,1666,1121,1476,1597,1077",35.465084075927734,41.5838623046875,"12.58,12.58,26.14,42.85,49.54,46.15,48.75,45.13"
1,v_proj,gptq,1024,5120,0,0.0020246505737304688,0.0014818191528320312,4.0525524575242455,0.017708074741585117,17.546142578125,14.29985237121582,0.77338707447052,5.725245952606201,0.7242785692214966,3.5388057231903076,0.9454557299613953,4.025775909423828,0.1065858006477356,"3212,4101,1226,2594,476,4673,1682,4263,2929,926,4849,402,3304,3379,3371,1433",1419.1739501953125,,,,,0,0.36758118867874146,1.7203108072280884,0.3542673587799072,2.0174288749694824,"0.709,0.709,0.329,0.266,0.159,0.212,0.205,0.175",961.3970336914062,944.50341796875,"164.7,164.7,423.5,1666,1121,1476,1597,1077",35.465084075927734,41.5838623046875,"12.58,12.58,26.14,42.85,49.54,46.15,48.75,45.13"
