layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
15,up_proj,53700,0.001101,0.01566,0.9832,0.002889,0.0231,0.974,0.00138,0.0231,0.9755,2.625,1.475,4.266,735.4
15,down_proj,53700,0.0001518,0.01434,0.9855,0.01159,0.02534,0.9631,0.0008408,0.02599,0.9732,76.32,1.767,19.7,927.7
16,q_proj,53700,0.0001042,0.01646,0.9834,2.8e-17,0.013,0.987,1.215e-18,0.01245,0.9875,2.688e-13,0.7895,3.828e-14,329.5
16,k_proj,53700,0.0001042,0.01646,0.9834,0.612,0.01156,0.3764,0.0651,0.02711,0.9078,5875,0.7023,2222,257.6
16,v_proj,53700,0.0001042,0.01646,0.9834,0.9612,0.001526,0.03726,0.5218,0.0183,0.4599,9228,0.0927,2.672e+04,231.9
16,o_proj,53700,0.0005442,0.008319,0.9911,0.01147,0.02455,0.964,0.004106,0.01648,0.9794,21.08,2.951,21.49,1035
16,gate_proj,53700,0.0009693,0.01557,0.9835,0.003589,0.0226,0.9738,0.001478,0.02272,0.9758,3.703,1.452,6.345,993.9
16,up_proj,53700,0.0009693,0.01557,0.9835,0.001973,0.02281,0.9752,0.0008176,0.02273,0.9765,2.035,1.465,3.226,768.6
16,down_proj,53700,0.0001417,0.01577,0.9841,0.01087,0.02422,0.9649,0.0007313,0.02575,0.9735,76.72,1.535,21.24,1041
17,q_proj,53700,0.0001128,0.01625,0.9836,1.375e-17,0.01541,0.9846,6.401e-19,0.01482,0.9852,1.219e-13,0.9483,2.341e-14,601.6
17,k_proj,53700,0.0001128,0.01625,0.9836,0.5796,0.01221,0.4082,0.06178,0.02628,0.9119,5137,0.7515,2311,612.9
17,v_proj,53700,0.0001128,0.01625,0.9836,0.9751,0.001002,0.02392,0.6512,0.01358,0.3352,8643,0.06167,6.229e+04,1264
17,o_proj,53700,0.0004002,0.007165,0.9924,0.01034,0.02346,0.9662,0.002536,0.01317,0.9843,25.85,3.274,22.52,1191
17,gate_proj,53700,0.0007662,0.01561,0.9836,0.002055,0.02148,0.9765,0.0006578,0.0216,0.9777,2.682,1.376,4.328,1213
17,up_proj,53700,0.0007662,0.01561,0.9836,0.001678,0.02256,0.9758,0.0005415,0.02242,0.977,2.19,1.445,3.08,918.3
17,down_proj,53700,8.765e-05,0.01529,0.9846,0.009994,0.02369,0.9663,0.0004293,0.02286,0.9767,114,1.549,23.04,1287
18,q_proj,53700,6.776e-05,0.01633,0.9836,1.639e-17,0.01452,0.9855,4.631e-19,0.01427,0.9857,2.419e-13,0.889,3.513e-14,418.7
18,k_proj,53700,6.776e-05,0.01633,0.9836,0.6061,0.0115,0.3824,0.04167,0.0274,0.9309,8945,0.7043,4669,441.5
18,v_proj,53700,6.776e-05,0.01633,0.9836,0.9828,0.0006363,0.01658,0.6175,0.014,0.3685,1.45e+04,0.03896,1.7e+05,838.3
18,o_proj,53700,0.0002698,0.009324,0.9904,0.009606,0.02338,0.967,0.001217,0.01671,0.9821,35.6,2.508,23.12,1377
18,gate_proj,53700,0.0006172,0.01574,0.9836,0.003294,0.0216,0.9751,0.0008149,0.02149,0.9777,5.337,1.372,7.964,1412
