layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
26,k_proj,54475,0.0004357,0.01695,0.9826,0.4391,0.05063,0.5103,0.06274,0.04168,0.8956,1008,2.987,2653,5533
26,v_proj,54475,0.0004357,0.01695,0.9826,0.8102,0.09784,0.09194,0.4316,0.06822,0.5002,1859,5.772,1.013e+04,5.619e+04
26,o_proj,54475,0.00129,0.006176,0.9925,0.002686,0.0317,0.9656,0.000962,0.01271,0.9863,2.082,5.132,3.86,146
26,gate_proj,54475,0.006423,0.01459,0.979,0.006222,0.03069,0.9631,0.01672,0.02786,0.9554,0.9687,2.104,13.69,275.6
26,up_proj,54475,0.006423,0.01459,0.979,0.002333,0.02741,0.9703,0.006387,0.02445,0.9692,0.3632,1.879,3.303,122.1
26,down_proj,54475,0.735,0.0806,0.1844,0.003322,0.03034,0.9663,0.7655,0.1118,0.1228,0.004519,0.3765,3.865,105.6
27,q_proj,54475,0.006431,0.01728,0.9763,4.958e-10,0.006134,0.9939,1.703e-09,0.007742,0.9923,7.71e-08,0.355,4.002e-06,741.5
27,k_proj,54475,0.006431,0.01728,0.9763,0.1232,0.06425,0.8126,0.2468,0.07145,0.6817,19.16,3.719,1195,6465
27,v_proj,54475,0.006431,0.01728,0.9763,0.3418,0.06397,0.5942,0.5885,0.08693,0.3245,53.15,3.703,546.9,3768
27,o_proj,54475,0.08418,0.01995,0.8959,0.003146,0.02991,0.9669,0.1259,0.03838,0.8357,0.03737,1.499,3.704,91.81
27,gate_proj,54475,0.002715,0.01472,0.9826,0.004773,0.02218,0.973,0.004619,0.02112,0.9743,1.758,1.507,4.412,49.36
27,up_proj,54475,0.002715,0.01472,0.9826,0.001317,0.01849,0.9802,0.001359,0.01674,0.9819,0.4853,1.256,0.7122,9.699
27,down_proj,54475,0.0104,0.01748,0.9721,0.001815,0.02254,0.9756,0.004894,0.02343,0.9717,0.1745,1.289,1.022,17.09
