layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
19,down_proj,62659,0.1369,0.01486,0.8483,0.0001116,0.01965,0.9802,0.006616,0.02201,0.9714,0.0008156,1.322,0.1923,694.9
20,q_proj,62659,9.441e-05,0.01382,0.9861,0,0.1231,0.8769,0,0.1309,0.8691,0,8.908,0,1.03e+04
20,k_proj,62659,9.441e-05,0.01382,0.9861,0.06794,0.3789,0.5532,0.002865,0.4219,0.5752,719.6,27.42,316.5,2.123e+04
20,v_proj,62659,9.441e-05,0.01382,0.9861,0.1322,0.3585,0.5093,0.006663,0.4184,0.575,1400,25.95,595.5,9198
20,o_proj,62659,5.409e-05,0.03749,0.9625,0.0001116,0.01971,0.9802,2.825e-06,0.05651,0.9435,2.064,0.5256,0.1922,696.5
20,gate_proj,62659,0.002662,0.01365,0.9837,4.037e-05,0.0194,0.9806,4.535e-05,0.01984,0.9801,0.01516,1.421,0.07944,1034
20,up_proj,62659,0.002662,0.01365,0.9837,4.544e-05,0.01757,0.9824,5.243e-05,0.01792,0.982,0.01707,1.287,0.07941,727
20,down_proj,62659,0.001012,0.01597,0.983,0.0001219,0.02004,0.9798,4.583e-05,0.02316,0.9768,0.1205,1.255,0.2115,716.2
21,q_proj,62659,2.56e-05,0.01339,0.9866,2.764e-20,0.008004,0.992,3.4e-22,0.007515,0.9925,1.079e-15,0.5978,5.115e-17,90.32
21,k_proj,62659,2.56e-05,0.01339,0.9866,0.583,0.009603,0.4074,0.01745,0.02117,0.9614,2.277e+04,0.7172,2439,522.5
21,v_proj,62659,2.56e-05,0.01339,0.9866,0.97,0.001109,0.02887,0.2934,0.01566,0.6909,3.789e+04,0.08285,4.005e+04,2179
21,o_proj,62659,8.01e-05,0.004587,0.9953,0.0001185,0.02022,0.9797,5.427e-06,0.006003,0.994,1.48,4.408,0.2176,787.4
21,gate_proj,62659,0.003171,0.01375,0.9831,3.585e-05,0.02,0.98,4.649e-05,0.02028,0.9797,0.0113,1.455,0.07957,1240
21,up_proj,62659,0.003171,0.01375,0.9831,4.981e-05,0.01785,0.9821,6.641e-05,0.018,0.9819,0.01571,1.298,0.09598,817
21,down_proj,62659,0.001562,0.01542,0.983,0.0001313,0.02048,0.9794,7.322e-05,0.02002,0.9799,0.08405,1.328,0.2401,798.9
22,q_proj,62659,2.428e-05,0.01383,0.9861,7.75e-21,0.01485,0.9852,9.073e-23,0.01459,0.9854,3.192e-16,1.073,1.252e-17,391.6
22,k_proj,62659,2.428e-05,0.01383,0.9861,0.6817,0.00956,0.3087,0.02499,0.0282,0.9468,2.807e+04,0.6911,3911,520.9
22,v_proj,62659,2.428e-05,0.01383,0.9861,0.9914,0.0007206,0.007829,0.591,0.0173,0.3917,4.083e+04,0.0521,1.871e+05,8892
22,o_proj,62659,6.424e-05,0.01082,0.9891,0.0001207,0.02045,0.9794,4.632e-06,0.01843,0.9816,1.879,1.89,0.2269,834.7
