layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
0,q_proj,53700,0.0009054,0.01676,0.9823,1.154e-16,0.2622,0.7378,4.412e-17,0.2673,0.7327,1.275e-13,15.65,7.658e-13,5.846e+04
0,k_proj,53700,0.0009054,0.01676,0.9823,0.1853,0.1706,0.6441,0.08016,0.1968,0.723,204.6,10.18,698.4,6207
0,v_proj,53700,0.0009054,0.01676,0.9823,0.848,0.0372,0.1148,0.6813,0.07936,0.2393,936.6,2.22,1.707e+04,1.239e+04
0,o_proj,53700,0.0006433,0.01694,0.9824,0.01657,0.1945,0.789,0.0048,0.1986,0.7966,25.76,11.48,46.42,1.488e+04
0,gate_proj,53700,0.002983,0.0189,0.9781,0.001297,0.1989,0.7998,0.001394,0.2176,0.781,0.4349,10.53,3.692,1.762e+04
0,up_proj,53700,0.002983,0.0189,0.9781,0.001788,0.2053,0.7929,0.001937,0.2264,0.7717,0.5995,10.86,5.076,1.974e+04
0,down_proj,53700,0.2095,0.01589,0.7746,0.03375,0.1738,0.7924,0.7894,0.04473,0.1658,0.1611,10.94,87.18,1.417e+04
1,q_proj,53700,0.0001793,0.01653,0.9833,1.822e-19,0.1273,0.8727,1.363e-20,0.1251,0.8749,1.016e-15,7.702,5.048e-16,7005
1,k_proj,53700,0.0001793,0.01653,0.9833,0.5338,0.06935,0.3969,0.07928,0.1339,0.7868,2977,4.196,2951,3065
1,v_proj,53700,0.0001793,0.01653,0.9833,0.9798,0.003964,0.01626,0.7855,0.04103,0.1734,5464,0.2399,1.298e+05,1.441e+04
1,o_proj,53700,0.0005075,0.01591,0.9836,0.0005432,0.1803,0.8192,0.0001228,0.165,0.8349,1.07,11.33,1.449,1.664e+04
1,gate_proj,53700,0.00826,0.01906,0.9727,0.0003193,0.1881,0.8116,0.0009671,0.212,0.7871,0.03866,9.869,0.8754,1.99e+04
1,up_proj,53700,0.00826,0.01906,0.9727,0.001126,0.1754,0.8235,0.003439,0.199,0.7976,0.1363,9.204,2.975,1.755e+04
1,down_proj,53700,0.9981,3.946e-05,0.001881,0.0008198,0.1532,0.846,0.9937,0.001249,0.005074,0.0008214,3882,1.909,1.094e+04
2,q_proj,53700,4.709e-05,0.01605,0.9839,3.531e-19,0.06512,0.9349,7.008e-21,0.06343,0.9366,7.499e-15,4.056,8.105e-16,1413
2,k_proj,53700,4.709e-05,0.01605,0.9839,0.7332,0.04488,0.222,0.05219,0.1551,0.7927,1.557e+04,2.795,8078,5165
2,v_proj,53700,4.709e-05,0.01605,0.9839,0.9974,0.0005337,0.002064,0.8856,0.02271,0.09165,2.118e+04,0.03324,1.045e+06,3811
2,o_proj,53700,0.0005456,0.01228,0.9872,0.0006927,0.1547,0.8446,0.0002374,0.1081,0.8917,1.27,12.61,1.726,1.345e+04
2,gate_proj,53700,0.002265,0.01933,0.9784,0.0005195,0.1709,0.8286,0.0004282,0.1966,0.803,0.2293,8.844,1.342,1.659e+04
2,up_proj,53700,0.002265,0.01933,0.9784,0.0003234,0.1506,0.8491,0.0002737,0.1769,0.8229,0.1427,7.791,0.7606,1.292e+04
2,down_proj,53700,0.000939,0.02086,0.9782,0.001088,0.1278,0.8711,0.0004231,0.1572,0.8424,1.159,6.127,2.295,8350
3,q_proj,53700,8.997e-05,0.0166,0.9833,5.45e-19,0.1367,0.8633,2.064e-20,0.1358,0.8642,6.058e-15,8.238,1.382e-15,1.848e+04
3,k_proj,53700,8.997e-05,0.0166,0.9833,0.5916,0.08683,0.3216,0.05173,0.2035,0.7448,6575,5.231,4217,2.633e+04
3,v_proj,53700,8.997e-05,0.0166,0.9833,0.9938,0.001278,0.004897,0.8599,0.02941,0.1107,1.105e+04,0.07698,4.051e+05,4116
3,o_proj,53700,0.0006398,0.01637,0.983,0.000931,0.1115,0.8875,0.0002953,0.09694,0.9028,1.455,6.811,1.957,7369
3,gate_proj,53700,0.002412,0.01883,0.9788,0.0006302,0.1184,0.8809,0.0005869,0.1317,0.8677,0.2613,6.29,1.347,7364
3,up_proj,53700,0.002412,0.01883,0.9788,0.0007317,0.09832,0.901,0.000692,0.1102,0.8891,0.3034,5.221,1.448,5229
3,down_proj,53700,0.0005493,0.01783,0.9816,0.001437,0.09317,0.9054,0.0003278,0.09404,0.9056,2.616,5.225,2.512,3797
4,q_proj,53700,0.0001111,0.0161,0.9838,7.474e-19,0.06152,0.9385,3.513e-20,0.05943,0.9406,6.727e-15,3.821,1.562e-15,4513
4,k_proj,53700,0.0001111,0.0161,0.9838,0.6929,0.03022,0.2768,0.09629,0.0858,0.8179,6237,1.877,4521,3211
4,v_proj,53700,0.0001111,0.0161,0.9838,0.9902,0.001365,0.008432,0.8272,0.02334,0.1495,8912,0.08479,1.685e+05,2822
4,o_proj,53700,0.0008806,0.01213,0.987,0.001302,0.0878,0.9109,0.0005546,0.06719,0.9323,1.478,7.239,2.283,3257
4,gate_proj,53700,0.002173,0.01809,0.9797,0.0006575,0.0841,0.9152,0.0005643,0.09035,0.9091,0.3026,4.65,1.169,2644
4,up_proj,53700,0.002173,0.01809,0.9797,0.0003408,0.07318,0.9265,0.0002937,0.07886,0.9208,0.1568,4.047,0.558,2191
4,down_proj,53700,0.0003427,0.01639,0.9833,0.001638,0.07423,0.9241,0.0002295,0.07401,0.9258,4.781,4.529,2.392,1352
5,q_proj,53700,0.0001091,0.01595,0.9839,2.967e-18,0.0331,0.9669,1.371e-19,0.03185,0.9682,2.72e-14,2.075,4.722e-15,1009
5,k_proj,53700,0.0001091,0.01595,0.9839,0.6781,0.03044,0.2915,0.09061,0.08312,0.8263,6217,1.908,4827,2810
5,v_proj,53700,0.0001091,0.01595,0.9839,0.9893,0.001592,0.00915,0.8147,0.02635,0.1589,9069,0.09978,1.825e+05,4170
5,o_proj,53700,0.001079,0.0106,0.9883,0.001614,0.07145,0.9269,0.0008962,0.05141,0.9477,1.495,6.739,2.341,1475
5,gate_proj,53700,0.002099,0.01736,0.9805,0.0007084,0.07036,0.9289,0.0005969,0.07405,0.9254,0.3375,4.052,1.038,1213
5,up_proj,53700,0.002099,0.01736,0.9805,0.0004222,0.05837,0.9412,0.0003578,0.06169,0.938,0.2011,3.361,0.5637,951.7
