layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
26,down_proj,54475,2.974e-05,0.02095,0.979,0.01759,0.02492,0.9575,0.0001676,0.03308,0.9667,591.6,1.19,18.96,111.9
27,q_proj,54475,0.0002068,0.01745,0.9823,4.711e-14,0.009517,0.9905,4.276e-15,0.01063,0.9894,2.277e-10,0.5454,6.734e-11,101.6
27,k_proj,54475,0.0002068,0.01745,0.9823,0.9203,0.002183,0.07752,0.5385,0.01559,0.4459,4450,0.1251,1.794e+04,389.5
27,v_proj,54475,0.0002068,0.01745,0.9823,0.9826,0.0004367,0.01698,0.8643,0.004702,0.1309,4751,0.02503,7.258e+04,189
27,o_proj,54475,0.0002184,0.008981,0.9908,0.0177,0.02491,0.9574,0.001955,0.01457,0.9835,81.05,2.774,19.81,119.5
27,gate_proj,54475,0.0002122,0.01498,0.9848,0.002405,0.0274,0.9702,0.0001968,0.02566,0.9741,11.33,1.829,3.427,359.8
27,up_proj,54475,0.0002122,0.01498,0.9848,0.001698,0.02319,0.9751,0.000141,0.02161,0.9783,8.001,1.548,2.011,201.3
27,down_proj,54475,2.386e-05,0.01804,0.9819,0.02145,0.02523,0.9533,0.0001707,0.02733,0.9725,899.3,1.399,23.99,106
28,q_proj,54475,0.0003181,0.01784,0.9818,1.645e-13,0.007802,0.9922,3.66e-14,0.01406,0.9859,5.17e-10,0.4374,4.444e-10,282.1
28,k_proj,54475,0.0003181,0.01784,0.9818,0.9507,0.001486,0.04782,0.7475,0.00978,0.2427,2988,0.08332,2.952e+04,160.9
28,v_proj,54475,0.0003181,0.01784,0.9818,0.9654,0.001013,0.03354,0.808,0.007147,0.1848,3035,0.05678,3.077e+04,168
28,o_proj,54475,0.0003042,0.008973,0.9907,0.02203,0.0253,0.9527,0.003414,0.01536,0.9812,72.42,2.819,25.43,109.5
28,gate_proj,54475,0.0002146,0.01499,0.9848,0.002795,0.02596,0.9712,0.0002321,0.02445,0.9753,13.03,1.731,3.936,335.2
28,up_proj,54475,0.0002146,0.01499,0.9848,0.001892,0.02341,0.9747,0.0001596,0.02195,0.9779,8.817,1.561,2.187,181.4
28,down_proj,54475,1.998e-05,0.01733,0.9827,0.02788,0.02595,0.9462,0.0001958,0.02605,0.9738,1396,1.498,33.23,94.04
29,q_proj,54475,0.0001456,0.01758,0.9823,6.082e-14,0.005201,0.9948,8.066e-15,0.01293,0.9871,4.176e-10,0.2959,3.264e-10,257.3
29,k_proj,54475,0.0001456,0.01758,0.9823,0.9347,0.003067,0.06224,0.4993,0.03195,0.4688,6418,0.1745,4.465e+04,1737
29,v_proj,54475,0.0001456,0.01758,0.9823,0.988,0.000394,0.01158,0.8905,0.006767,0.1027,6785,0.02241,2.652e+05,655.6
29,o_proj,54475,0.0001695,0.00741,0.9924,0.02775,0.02558,0.9467,0.002338,0.02025,0.9774,163.6,3.453,34.22,100.8
29,gate_proj,54475,0.0001838,0.01474,0.9851,0.00309,0.02625,0.9707,0.0002174,0.02396,0.9758,16.82,1.781,5.337,294.5
29,up_proj,54475,0.0001838,0.01474,0.9851,0.00247,0.02341,0.9741,0.0001758,0.02133,0.9785,13.44,1.588,3.423,196
29,down_proj,54475,1.744e-05,0.0161,0.9839,0.0349,0.02598,0.9391,0.0001987,0.02461,0.9752,2001,1.613,43.49,103.3
30,q_proj,54475,0.0002684,0.01642,0.9833,1.156e-13,0.004804,0.9952,3.093e-14,0.01159,0.9884,4.307e-10,0.2926,5.53e-10,76.75
30,k_proj,54475,0.0002684,0.01642,0.9833,0.968,0.0007007,0.03126,0.8023,0.005169,0.1925,3607,0.04268,5.532e+04,330.5
30,v_proj,54475,0.0002684,0.01642,0.9833,0.9836,0.0003692,0.01601,0.8921,0.002937,0.105,3665,0.02249,7.767e+04,62.51
30,o_proj,54475,0.0001732,0.009009,0.9908,0.03417,0.02621,0.9396,0.003183,0.01389,0.9829,197.3,2.91,44.4,114
30,gate_proj,54475,0.0001944,0.01458,0.9852,0.003691,0.02618,0.9701,0.0002658,0.02388,0.9759,18.99,1.796,7.356,324
30,up_proj,54475,0.0001944,0.01458,0.9852,0.002791,0.02312,0.9741,0.0002045,0.02087,0.9789,14.36,1.586,4.268,172.1
30,down_proj,54475,1.72e-05,0.01485,0.9851,0.04305,0.02644,0.9305,0.0002509,0.02313,0.9766,2503,1.781,54.49,107.6
31,q_proj,54475,0.0002387,0.01771,0.982,7.521e-13,0.007456,0.9925,1.105e-13,0.0128,0.9872,3.151e-09,0.421,3.025e-09,819.7
31,k_proj,54475,0.0002387,0.01771,0.982,0.9436,0.002336,0.05402,0.6537,0.01928,0.3271,3953,0.1319,4.059e+04,1056
31,v_proj,54475,0.0002387,0.01771,0.982,0.9828,0.0004843,0.01667,0.8799,0.004865,0.1152,4118,0.02734,8.762e+04,219.9
31,o_proj,54475,0.00017,0.009238,0.9906,0.04297,0.02607,0.931,0.003658,0.01754,0.9788,252.8,2.822,56.21,111.1
31,gate_proj,54475,0.000221,0.01486,0.9849,0.004185,0.02518,0.9706,0.00032,0.02282,0.9769,18.93,1.695,9.539,277.8
31,up_proj,54475,0.000221,0.01486,0.9849,0.002704,0.02266,0.9746,0.000214,0.02065,0.9791,12.23,1.525,4.45,122
