layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
16,down_proj,55604,6.162e-05,0.01807,0.9819,0.004725,0.03884,0.9564,0.0001245,0.05096,0.9489,76.68,2.15,4.92,292.3
17,q_proj,55604,0.0004011,0.02095,0.9786,1.401e-17,0.01598,0.984,2.44e-18,0.01848,0.9815,3.494e-14,0.7625,1.734e-14,378.5
17,k_proj,55604,0.0004011,0.02095,0.9786,0.1599,0.06276,0.7773,0.03065,0.1428,0.8265,398.7,2.995,241.4,966.5
17,v_proj,55604,0.0004011,0.02095,0.9786,0.614,0.01708,0.369,0.2624,0.03205,0.7056,1531,0.8151,2416,1918
17,o_proj,55604,0.0005819,0.006959,0.9925,0.004971,0.03859,0.9564,0.001363,0.01753,0.9811,8.543,5.545,5.538,340.2
17,gate_proj,55604,0.0004672,0.01559,0.9839,0.0003881,0.03269,0.9669,7.827e-05,0.0327,0.9672,0.8307,2.096,0.4229,292.5
17,up_proj,55604,0.0004672,0.01559,0.9839,0.0005603,0.03262,0.9668,0.0001136,0.0327,0.9672,1.199,2.092,0.6078,350.4
17,down_proj,55604,2.478e-05,0.01535,0.9846,0.00485,0.03821,0.9569,5.002e-05,0.03496,0.965,195.7,2.488,5.483,357.8
18,q_proj,55604,0.0003181,0.01861,0.9811,1.613e-17,0.02273,0.9773,2.218e-18,0.02553,0.9745,5.071e-14,1.221,2.098e-14,406.5
18,k_proj,55604,0.0003181,0.01861,0.9811,0.1578,0.03567,0.8065,0.0261,0.05051,0.9234,496.2,1.917,235.4,261.9
18,v_proj,55604,0.0003181,0.01861,0.9811,0.6324,0.01602,0.3516,0.259,0.03053,0.7105,1988,0.8608,2858,1821
18,o_proj,55604,0.0005014,0.009461,0.99,0.00504,0.03832,0.9566,0.001205,0.02357,0.9752,10.05,4.05,6.063,401.6
18,gate_proj,55604,0.0005102,0.01563,0.9839,0.0004591,0.0312,0.9683,0.0001005,0.03085,0.969,0.8998,1.996,0.5463,420.2
18,up_proj,55604,0.0005102,0.01563,0.9839,0.0004222,0.02973,0.9698,9.32e-05,0.02928,0.9706,0.8276,1.902,0.4909,310.9
18,down_proj,55604,4.47e-05,0.01591,0.984,0.004957,0.03716,0.9579,8.781e-05,0.0331,0.9668,110.9,2.336,6.081,418.7
19,q_proj,55604,0.0003054,0.01753,0.9822,8.192e-18,0.01783,0.9822,1.078e-18,0.01949,0.9805,2.682e-14,1.017,1.195e-14,789.2
19,k_proj,55604,0.0003054,0.01753,0.9822,0.2378,0.04128,0.7209,0.04358,0.058,0.8984,778.5,2.355,687.2,1210
19,v_proj,55604,0.0003054,0.01753,0.9822,0.7787,0.0116,0.2097,0.4356,0.02831,0.5361,2549,0.6614,9389,4183
19,o_proj,55604,0.0005705,0.007925,0.9915,0.004617,0.03636,0.959,0.001101,0.02065,0.9782,8.091,4.588,6.036,472.2
19,gate_proj,55604,0.000376,0.01521,0.9844,0.0003621,0.02845,0.9712,5.694e-05,0.02721,0.9727,0.9632,1.87,0.4852,551.3
19,up_proj,55604,0.000376,0.01521,0.9844,0.0004061,0.02789,0.9717,6.466e-05,0.02662,0.9733,1.08,1.834,0.5199,384.1
19,down_proj,55604,2.381e-05,0.0151,0.9849,0.00474,0.03528,0.96,4.472e-05,0.02899,0.971,199.1,2.336,6.444,472.1
20,q_proj,55604,0.0002294,0.017,0.9828,9.289e-18,0.01327,0.9867,9.172e-19,0.01368,0.9863,4.05e-14,0.7808,1.579e-14,211.2
20,k_proj,55604,0.0002294,0.017,0.9828,0.2624,0.03523,0.7024,0.04091,0.04864,0.9104,1144,2.073,753.7,595.2
20,v_proj,55604,0.0002294,0.017,0.9828,0.6795,0.01516,0.3053,0.3554,0.03121,0.6134,2962,0.8917,1.099e+04,6176
20,o_proj,55604,0.0007247,0.008838,0.9904,0.004709,0.03522,0.9601,0.001599,0.0197,0.9787,6.498,3.985,6.719,514.8
20,gate_proj,55604,0.0005158,0.01525,0.9842,0.0006691,0.02966,0.9697,0.0001404,0.0285,0.9714,1.297,1.945,0.999,664.6
20,up_proj,55604,0.0005158,0.01525,0.9842,0.0009066,0.02677,0.9723,0.0001936,0.02579,0.974,1.758,1.755,1.259,472
20,down_proj,55604,0.007481,0.01536,0.9772,0.004935,0.03436,0.9607,0.01383,0.0274,0.9588,0.6597,2.236,7.222,502.7
21,q_proj,55604,0.0001887,0.01768,0.9821,1.842e-17,0.01231,0.9877,1.497e-18,0.01285,0.9871,9.76e-14,0.6962,2.398e-14,367.7
21,k_proj,55604,0.0001887,0.01768,0.9821,0.2588,0.03532,0.7058,0.03086,0.05112,0.918,1372,1.998,513.7,710.4
21,v_proj,55604,0.0001887,0.01768,0.9821,0.6621,0.01503,0.3229,0.2729,0.02421,0.7029,3508,0.8501,6602,4750
