layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
22,q_proj,3053,0.0009164,0.1448,0.8543,1.063e-18,0.2151,0.7849,4.284e-20,0.232,0.768,1.16e-15,1.486,2.075e-16,20.25
22,k_proj,3053,0.0009164,0.1448,0.8543,0.1679,0.3705,0.4617,0.009846,0.317,0.6732,183.2,2.558,29.45,68.87
22,v_proj,3053,0.0009164,0.1448,0.8543,0.4969,0.4858,0.01732,0.2966,0.4482,0.2552,542.2,3.355,2805,3039
22,o_proj,3053,0.002854,0.08836,0.9088,0.001393,0.2681,0.7305,0.0001803,0.2393,0.7605,0.488,3.034,0.2308,27.87
22,gate_proj,3053,0.006745,0.1413,0.852,0.0002973,0.2192,0.7805,8.224e-05,0.1732,0.8267,0.04407,1.552,0.05145,19.19
22,up_proj,3053,0.006745,0.1413,0.852,0.0003251,0.2662,0.7334,9.299e-05,0.2055,0.7944,0.04821,1.885,0.0524,26.5
22,down_proj,3053,0.0009564,0.1391,0.8599,0.001741,0.2871,0.7112,7.769e-05,0.1701,0.8298,1.82,2.064,0.2471,25.74
23,q_proj,3053,0.00085,0.1423,0.8569,5.14e-19,0.4799,0.5201,1.964e-20,0.4634,0.5366,6.047e-16,3.373,2.349e-16,211.9
23,k_proj,3053,0.00085,0.1423,0.8569,0.1102,0.22,0.6698,0.005104,0.1451,0.8498,129.7,1.547,92.71,132.1
23,v_proj,3053,0.00085,0.1423,0.8569,0.4971,0.4835,0.01939,0.2948,0.3908,0.3144,584.8,3.399,5809,6447
23,o_proj,3053,0.002689,0.07119,0.9261,0.001638,0.2975,0.7009,0.0001979,0.1923,0.8075,0.6091,4.178,0.2414,27.65
23,gate_proj,3053,0.005866,0.1393,0.8548,0.0005428,0.2267,0.7727,0.0001309,0.1762,0.8237,0.09254,1.628,0.08983,18.72
23,up_proj,3053,0.005866,0.1393,0.8548,0.0003722,0.2414,0.7582,9.231e-05,0.1853,0.8146,0.06346,1.733,0.05915,21.83
23,down_proj,3053,0.001892,0.1216,0.8765,0.002035,0.3349,0.6631,0.0001815,0.168,0.8319,1.075,2.755,0.3166,34.27
24,q_proj,3053,0.0007751,0.1419,0.8574,2.142e-18,0.5997,0.4003,7.639e-20,0.5946,0.4054,2.764e-15,4.227,1.096e-15,281.1
24,k_proj,3053,0.0007751,0.1419,0.8574,0.2237,0.5487,0.2277,0.01313,0.5935,0.3934,288.6,3.867,158.8,224.8
24,v_proj,3053,0.0007751,0.1419,0.8574,0.4888,0.5009,0.01034,0.2645,0.5714,0.1641,630.6,3.53,4944,6141
24,o_proj,3053,0.002908,0.1631,0.8339,0.001645,0.3362,0.6622,0.000167,0.5476,0.4522,0.5657,2.061,0.2667,36.14
24,gate_proj,3053,0.006172,0.1372,0.8567,0.0004953,0.2577,0.7418,0.0001274,0.1901,0.8098,0.08024,1.879,0.07068,20.39
24,up_proj,3053,0.006172,0.1372,0.8567,0.0003761,0.2666,0.733,9.944e-05,0.1994,0.8005,0.06093,1.944,0.06089,24.68
24,down_proj,3053,0.0008205,0.1376,0.8615,0.002033,0.3681,0.6299,8.399e-05,0.1957,0.8042,2.477,2.674,0.3473,42.61
25,q_proj,3053,0.0007793,0.1387,0.8605,1.154e-17,0.5171,0.4829,4.157e-19,0.5011,0.4989,1.481e-14,3.729,5.384e-15,201.6
25,k_proj,3053,0.0007793,0.1387,0.8605,0.1928,0.4908,0.3164,0.01068,0.4836,0.5057,247.5,3.539,112.3,167.6
25,v_proj,3053,0.0007793,0.1387,0.8605,0.4905,0.4955,0.01403,0.2755,0.5001,0.2244,629.4,3.573,4398,5897
25,o_proj,3053,0.008253,0.1333,0.8585,0.001661,0.361,0.6374,0.0005168,0.3737,0.6258,0.2013,2.708,0.2897,43.01
25,gate_proj,3053,0.00627,0.1369,0.8568,0.0006169,0.294,0.7054,0.0001656,0.2147,0.7851,0.09839,2.148,0.1057,30.64
25,up_proj,3053,0.00627,0.1369,0.8568,0.0005064,0.3059,0.6936,0.0001405,0.2253,0.7745,0.08077,2.235,0.08495,33.27
25,down_proj,3053,0.001293,0.1268,0.8719,0.002053,0.389,0.609,0.0001365,0.2326,0.7673,1.587,3.067,0.3871,51.21
26,q_proj,3053,0.0009702,0.1406,0.8585,3.395e-18,0.6437,0.3563,1.523e-19,0.6367,0.3633,3.499e-15,4.58,1.955e-15,323.8
26,k_proj,3053,0.0009702,0.1406,0.8585,0.1982,0.5491,0.2527,0.01354,0.5769,0.4095,204.3,3.907,72.44,92.79
26,v_proj,3053,0.0009702,0.1406,0.8585,0.4793,0.505,0.01562,0.2282,0.5932,0.1785,494,3.593,5710,6745
26,o_proj,3053,0.007708,0.2038,0.7885,0.0016,0.3966,0.6018,0.0003423,0.6399,0.3597,0.2075,1.946,0.3518,62.23
26,gate_proj,3053,0.007285,0.1379,0.8548,0.0006475,0.2821,0.7172,0.0002006,0.2138,0.786,0.08887,2.046,0.1349,34.98
26,up_proj,3053,0.007285,0.1379,0.8548,0.0004321,0.4197,0.5798,0.0001471,0.3213,0.6786,0.05932,3.044,0.1041,76.42
26,down_proj,3053,0.001281,0.1336,0.8651,0.002089,0.4009,0.597,0.0001342,0.2861,0.7138,1.631,3,0.5019,65.41
27,q_proj,3053,0.001049,0.1403,0.8587,8.251e-18,0.4117,0.5883,3.791e-19,0.4194,0.5806,7.863e-15,2.935,3.563e-15,101.1
27,k_proj,3053,0.001049,0.1403,0.8587,0.2425,0.4435,0.314,0.02058,0.3958,0.5836,231.1,3.162,181.5,276
27,v_proj,3053,0.001049,0.1403,0.8587,0.4946,0.493,0.01239,0.2702,0.5824,0.1474,471.4,3.515,3341,3861
27,o_proj,3053,0.003499,0.1152,0.8813,0.00166,0.3874,0.6109,0.0002306,0.5153,0.4844,0.4743,3.363,0.4514,71.2
27,gate_proj,3053,0.00818,0.1384,0.8534,0.001903,0.3143,0.6838,0.0006786,0.2468,0.7525,0.2327,2.271,0.4687,48.25
27,up_proj,3053,0.00818,0.1384,0.8534,0.001035,0.3409,0.6581,0.0003843,0.2711,0.7285,0.1266,2.463,0.2628,59.86
27,down_proj,3053,0.002171,0.119,0.8788,0.002151,0.4217,0.5761,0.0002554,0.2857,0.7141,0.9906,3.543,0.4952,64.96
28,q_proj,3053,0.001608,0.1404,0.858,1.506e-17,0.2933,0.7067,1.052e-18,0.2936,0.7064,9.368e-15,2.089,3.809e-15,49.83
28,k_proj,3053,0.001608,0.1404,0.858,0.2816,0.3696,0.3488,0.04165,0.2294,0.729,175.1,2.633,59.99,86.93
28,v_proj,3053,0.001608,0.1404,0.858,0.4866,0.4819,0.03146,0.2845,0.4574,0.2581,302.6,3.432,1111,1290
28,o_proj,3053,0.004855,0.1169,0.8782,0.001757,0.4294,0.5689,0.0003405,0.4874,0.5122,0.362,3.673,0.5056,83.34
28,gate_proj,3053,0.007049,0.136,0.857,0.001096,0.4072,0.5917,0.000361,0.3392,0.6605,0.1555,2.995,0.3607,92.11
28,up_proj,3053,0.007049,0.136,0.857,0.001052,0.4557,0.5433,0.0003562,0.3899,0.6097,0.1493,3.351,0.3362,102.3
