layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
22,gate_proj,59866,0.0001394,0.01404,0.9858,0.0003623,0.0228,0.9768,2.278e-05,0.0221,0.9779,2.599,1.623,1.104,327.5
22,up_proj,59866,0.0001394,0.01404,0.9858,0.00074,0.02103,0.9782,4.668e-05,0.02035,0.9796,5.309,1.497,1.931,265.3
22,down_proj,59866,7.018e-06,0.01355,0.9864,0.007831,0.02388,0.9683,2.498e-05,0.0216,0.9784,1116,1.763,21.02,290
23,q_proj,59866,0.0003068,0.01455,0.9851,4.063e-17,0.0184,0.9816,5.89e-18,0.01812,0.9819,1.325e-13,1.264,8.534e-14,448
23,k_proj,59866,0.0003068,0.01455,0.9851,0.3345,0.01845,0.647,0.07032,0.02584,0.9038,1090,1.268,1156,425.5
23,v_proj,59866,0.0003068,0.01455,0.9851,0.9219,0.001893,0.07624,0.7312,0.007776,0.261,3005,0.1301,4.334e+04,3743
23,o_proj,59866,0.0001501,0.007366,0.9925,0.006973,0.0239,0.9691,0.0007429,0.01733,0.9819,46.47,3.245,19.96,310.1
23,gate_proj,59866,0.000144,0.01396,0.9859,0.0004129,0.02282,0.9768,2.658e-05,0.02205,0.9779,2.868,1.635,1.418,326.4
23,up_proj,59866,0.000144,0.01396,0.9859,0.0007379,0.02083,0.9784,4.768e-05,0.0201,0.9799,5.124,1.493,2.126,281
23,down_proj,59866,7.304e-06,0.01342,0.9866,0.008065,0.02437,0.9676,2.698e-05,0.02168,0.9783,1104,1.816,23.04,315.7
24,q_proj,59866,0.0002532,0.01435,0.9854,3.643e-17,0.01776,0.9822,4.32e-18,0.01741,0.9826,1.439e-13,1.238,1.108e-13,720.5
24,k_proj,59866,0.0002532,0.01435,0.9854,0.3343,0.02906,0.6367,0.0577,0.04091,0.9014,1320,2.026,1468,1247
24,v_proj,59866,0.0002532,0.01435,0.9854,0.9316,0.001844,0.06654,0.726,0.008645,0.2653,3680,0.1286,6.854e+04,5754
24,o_proj,59866,6.062e-05,0.007044,0.9929,0.007449,0.02425,0.9683,0.0002855,0.01333,0.9864,122.9,3.442,21.92,329.7
24,gate_proj,59866,0.0001297,0.01389,0.986,0.0004524,0.02265,0.9769,2.615e-05,0.02183,0.9781,3.487,1.63,1.838,470.1
24,up_proj,59866,0.0001297,0.01389,0.986,0.000906,0.02152,0.9776,5.258e-05,0.0207,0.9792,6.984,1.549,2.968,327
24,down_proj,59866,9.981e-06,0.01306,0.9869,0.00876,0.02481,0.9664,3.993e-05,0.02216,0.9778,877.7,1.899,24.93,327.1
25,q_proj,59866,0.0002753,0.01441,0.9853,2.863e-17,0.02588,0.9741,3.684e-18,0.02553,0.9745,1.04e-13,1.796,8.208e-14,1272
25,k_proj,59866,0.0002753,0.01441,0.9853,0.4051,0.02694,0.568,0.08353,0.04158,0.8749,1471,1.87,2357,1064
25,v_proj,59866,0.0002753,0.01441,0.9853,0.9335,0.001861,0.06467,0.7479,0.008698,0.2434,3391,0.1291,9.684e+04,7126
25,o_proj,59866,0.0001707,0.00744,0.9924,0.008085,0.02481,0.9671,0.0008282,0.0176,0.9816,47.35,3.335,23.6,341
25,gate_proj,59866,0.00013,0.01388,0.986,0.0005326,0.02243,0.977,3.061e-05,0.02163,0.9783,4.098,1.616,2.373,672.4
25,up_proj,59866,0.00013,0.01388,0.986,0.000789,0.02145,0.9778,4.558e-05,0.02062,0.9793,6.07,1.546,2.726,437.3
25,down_proj,59866,9.139e-06,0.01269,0.9873,0.009743,0.02553,0.9647,4.111e-05,0.02227,0.9777,1066,2.011,26.85,320.6
26,q_proj,59866,0.000277,0.01452,0.9852,9.85e-18,0.02248,0.9775,1.275e-18,0.02222,0.9778,3.557e-14,1.548,2.863e-14,516.8
26,k_proj,59866,0.000277,0.01452,0.9852,0.3062,0.03306,0.6608,0.0562,0.04568,0.8981,1105,2.277,1525,1583
26,v_proj,59866,0.000277,0.01452,0.9852,0.9313,0.00227,0.06642,0.7131,0.01083,0.276,3363,0.1564,5.345e+04,3653
26,o_proj,59866,6.682e-05,0.008363,0.9916,0.00916,0.02537,0.9655,0.0003942,0.02014,0.9795,137.1,3.034,26.56,338.1
26,gate_proj,59866,0.0001427,0.01399,0.9859,0.000807,0.02185,0.9773,5.051e-05,0.02106,0.9789,5.653,1.562,3.748,652.3
26,up_proj,59866,0.0001427,0.01399,0.9859,0.000921,0.0213,0.9778,5.8e-05,0.02048,0.9795,6.452,1.522,3.334,439
26,down_proj,59866,1.17e-05,0.01281,0.9872,0.01139,0.02633,0.9623,6.139e-05,0.0234,0.9765,973.9,2.054,30.5,335
27,q_proj,59866,0.0003447,0.01445,0.9852,5.568e-16,0.03623,0.9638,9.058e-17,0.03605,0.9639,1.615e-12,2.507,1.907e-12,3071
27,k_proj,59866,0.0003447,0.01445,0.9852,0.7224,0.01748,0.2601,0.3077,0.04496,0.6473,2096,1.21,9734,4348
27,v_proj,59866,0.0003447,0.01445,0.9852,0.9073,0.002855,0.08984,0.7196,0.01023,0.2701,2632,0.1976,4.019e+04,5562
27,o_proj,59866,0.0004156,0.009433,0.9902,0.01019,0.02583,0.964,0.002696,0.01992,0.9774,24.51,2.738,28.54,338.7
27,gate_proj,59866,0.0001554,0.01404,0.9858,0.001159,0.02196,0.9769,7.921e-05,0.02121,0.9787,7.462,1.565,5.393,739
