layer,proj,quantizer,rows,cols,n_dead_cols,clip_frac,clip_frac_rtn,comp_disp,comp_disp_rel,wdisp_gptq,wdisp_rtn,obj_gptq,obj_rtn,obj_gptq_alt,obj_rtn_alt,hdiag_alt_corr,send_total,send_top1pct,send_top16_cols,hdiag_max_over_mean,cond_damped,awq_alpha,obj_awq,obj_awq_alt,protected,obj_gptq_tpl,obj_rtn_tpl,obj_gptq_ord,obj_rtn_ord,tplpos_ratio,lev_tpl,lev_ord,levpos,xnorm_tpl,xnorm_ord,xnormpos,tplpos_err_gptq,tplpos_err_rtn
0,q_proj,gptq,4096,4096,0,0.001959860324859619,0.001447439193725586,26.218832137941483,0.004483698897925373,365.72430419921875,482.68939208984375,20.26509666442871,74.86592102050781,26.92173194885254,62.51034927368164,0.982268214225769,24.617568969726562,0.5239285230636597,"2871,2650,3303,1669,565,1421,891,2646,87,162,2082,1727,1800,194,3608,29",613.0956420898438,,,,,0,28.887710571289062,21.24724769592285,13.175912857055664,40.353271484375,"3.039,3.039,1.578,0.838,1.114,0.305,0.878,0.708",110.8437728881836,118.462890625,"109.1,109.1,3.245,194.3,1.916,82.78,198.5,187.7",6.209587097167969,8.476394653320312,"7.273,7.273,0.9,8.473,0.6844,7.462,8.334,9.278","8.939,8.939,0.5493,4.211,0.3687,3.754,4.436,4.398","5.128,5.128,0.4373,4.6,0.3494,6.796,4.733,5.228"
0,k_proj,gptq,1024,4096,0,0.0019288063049316406,0.0014109611511230469,18.322521373406328,0.0060195351067650745,210.40609741210938,285.19085693359375,13.703571319580078,29.85651969909668,19.222347259521484,25.975547790527344,0.982268214225769,17.381492614746094,0.5426297187805176,"2871,2650,3303,565,1669,1421,2646,891,87,1727,162,2082,194,1800,3608,29",613.0956420898438,,,,,0,21.805150985717773,13.230652809143066,9.50422477722168,15.525524139404297,"2.258,2.258,2.356,1.160,1.815,0.651,1.276,0.949",110.8437728881836,118.462890625,"109.1,109.1,3.245,194.3,1.916,82.78,198.5,187.7",6.209587097167969,8.476394653320312,"7.273,7.273,0.9,8.473,0.6844,7.462,8.334,9.278","7.914,7.914,0.487,3.605,0.3053,3.157,3.631,3.564","5.266,5.266,0.3173,3.346,0.2266,3.912,3.215,3.659"
0,v_proj,gptq,1024,4096,0,0.0018894672393798828,0.0014576911926269531,0.07834612995043648,0.0003578738484126258,13.118946075439453,17.150089263916016,0.11147098243236542,0.43858110904693604,0.10256071388721466,0.34837889671325684,0.982268214225769,0.07510621845722198,0.22221875190734863,"2650,2871,1669,565,3303,1421,891,2646,87,1800,194,2082,162,1727,3183,3608",613.0956420898438,,,,,0,0.05775562301278114,0.12320816516876221,0.060770079493522644,0.2239304780960083,"2.389,2.389,0.433,0.370,0.545,0.297,0.400,0.347",110.8437728881836,118.462890625,"109.1,109.1,3.245,194.3,1.916,82.78,198.5,187.7",6.209587097167969,8.476394653320312,"7.273,7.273,0.9,8.473,0.6844,7.462,8.334,9.278","0.2501,0.2501,0.03957,0.3135,0.03291,0.2071,0.3202,0.301","0.1618,0.1618,0.06011,0.5157,0.04457,0.3798,0.5063,0.511"
0,o_proj,gptq,4096,4096,0,0.001976907253265381,0.0014528632164001465,1.960907125480702,0.0016811096889718805,85.24602508544922,74.64352416992188,0.008079368621110916,0.012571033090353012,0.011336155235767365,0.012472154572606087,0.5945128202438354,1.9414184093475342,0.2708466053009033,"285,3129,357,372,314,272,383,263,1341,386,336,344,354,157,229,244",100.36190032958984,,,,,0,0.0038629770278930664,0.004365229047834873,0.0057349419221282005,0.006754785776138306,"0.557,0.557,0.621,0.809,1.048,0.931,0.951,0.937",158.9960174560547,224.32620239257812,"40.37,40.37,33.04,81.91,377.6,197,82.01,419.6",0.43976396322250366,0.557219386100769,"0.3379,0.3379,0.2705,0.3739,0.6136,0.4913,0.4023,0.6908","0.0361,0.0361,0.0302,0.04825,0.0856,0.06477,0.05363,0.1032","0.04838,0.04838,0.03832,0.05365,0.08361,0.06712,0.05501,0.1066"
0,gate_proj,gptq,14336,4096,0,0.001980032239641462,0.0015205144882202148,10.727558463070135,0.0011143448502229719,585.37744140625,599.827880859375,7.327032566070557,10.697928428649902,8.965103149414062,10.877683639526367,0.6468554735183716,10.7185697555542,0.11770617961883545,"3303,2871,607,1669,1759,47,709,2650,630,1262,2560,2261,2555,3902,891,1856",15.964418411254883,,,,,0,5.232921600341797,6.856650352478027,4.22519588470459,5.115962505340576,"0.331,0.331,0.873,0.966,0.932,1.042,0.923,0.891",343.6416015625,281.96038818359375,"150.1,150.1,158.7,565.2,254.6,386.7,543.9,539.8",6.71059513092041,5.813721656799316,"7.307,7.307,4.473,7.731,5.293,6.263,7.692,7.62","1.623,1.623,1.627,2.875,2.001,2.451,2.818,2.781","2.821,2.821,1.741,2.925,2.073,2.401,2.933,2.946"
0,up_proj,gptq,14336,4096,0,0.0019765070506504606,0.0015333890914916992,8.135980303024745,0.0010063981700418057,482.81317138671875,487.1895446777344,6.0090131759643555,8.61789321899414,7.205502510070801,8.767976760864258,0.6468554735183716,8.139959335327148,0.10240521281957626,"3303,2871,607,1669,1759,47,2650,709,630,1262,2560,3902,2555,891,2261,417",15.964418411254883,,,,,0,4.182624816894531,5.525938987731934,3.4141945838928223,4.1707963943481445,"0.310,0.310,0.824,0.953,0.939,1.015,0.912,0.918",343.6416015625,281.96038818359375,"150.1,150.1,158.7,565.2,254.6,386.7,543.9,539.8",6.71059513092041,5.813721656799316,"7.307,7.307,4.473,7.731,5.293,6.263,7.692,7.62","1.395,1.395,1.413,2.589,1.786,2.185,2.546,2.535","2.504,2.504,1.557,2.652,1.843,2.169,2.666,2.647"
0,down_proj,gptq,4096,14336,0,0.0019537040165492465,0.0015303066798618861,7.602147854639043,0.0009368854979330748,506.3045654296875,502.564697265625,0.03376942127943039,0.058749884366989136,0.06481239199638367,0.30712229013442993,0.9984935522079468,7.301145553588867,0.3882923424243927,"8268,491,10585,2605,8001,6337,11579,8509,378,12829,8479,14005,10002,4999,13768,8733",3447.137939453125,,,,,0,0.08316225558519363,0.796333372592926,0.01818186230957508,0.020450782030820847,"0.049,0.049,0.957,0.873,1.082,1.046,0.856,0.909",1570.902587890625,713.733642578125,"209.5,209.5,4727,1850,858.3,1177,1934,1602",3.3595798015594482,0.7231204509735107,"9.668,9.668,2.239,1.254,0.7945,0.8782,1.275,1.099","0.3818,0.3818,0.4214,0.2235,0.1703,0.1666,0.2251,0.1968","1.728,1.728,0.4307,0.2391,0.1638,0.1629,0.2433,0.2064"
1,q_proj,gptq,4096,4096,0,0.001974165439605713,0.0014661550521850586,11.128810459242965,0.001766927854155688,378.35809326171875,447.267333984375,21.24947738647461,65.33383178710938,32.56732940673828,59.747314453125,0.8463622331619263,11.019838333129883,0.2836141884326935,"3405,1306,709,3572,1935,979,3837,1856,3261,1472,2560,866,444,2261,3266,1902",110.48065948486328,,,,,0,15.331537246704102,21.903812408447266,14.795129776000977,29.684772491455078,"1.199,1.199,1.024,0.635,0.632,0.821,0.501,0.485",106.24505615234375,112.28822326660156,"26.08,26.08,161.9,139.5,119.6,145.3,114.6,116.9",11.011455535888672,13.477249145507812,"3.936,3.936,12.87,14.2,13.33,12.59,13.47,13.77","2.611,2.611,4.836,4.354,4.288,4.43,3.774,3.796","2.385,2.385,4.778,5.462,5.395,4.89,5.333,5.451"
1,k_proj,gptq,1024,4096,0,0.0019838809967041016,0.0014238357543945312,6.8439889936405685,0.002168984795349579,189.06527709960938,252.30661010742188,12.50440788269043,37.967079162597656,19.699859619140625,35.934226989746094,0.8463622331619263,6.803225040435791,0.30595633387565613,"3405,3572,709,1306,1935,979,1856,866,3261,1472,3837,2261,444,3829,541,2560",110.48065948486328,,,,,0,8.551328659057617,13.334182739257812,8.828190803527832,16.954456329345703,"1.384,1.384,0.928,0.564,0.587,0.807,0.459,0.453",106.24505615234375,112.28822326660156,"26.08,26.08,161.9,139.5,119.6,145.3,114.6,116.9",11.011455535888672,13.477249145507812,"3.936,3.936,12.87,14.2,13.33,12.59,13.47,13.77","1.453,1.453,3.729,3.267,3.4,3.471,2.84,2.817","1.235,1.235,3.87,4.349,4.439,3.863,4.193,4.186"
1,v_proj,gptq,1024,4096,0,0.00197601318359375,0.001458883285522461,0.11016156293755774,0.0003287276192227074,19.377708435058594,20.0921573638916,0.34230396151542664,1.6034200191497803,0.4202604591846466,1.477109432220459,0.8463622331619263,0.10809056460857391,0.2132338136434555,"979,3405,709,1856,2560,630,1306,866,3261,1472,3572,2261,3837,1935,541,2456",110.48065948486328,,,,,0,0.1788046509027481,0.5553438663482666,0.21869516372680664,0.7293801307678223,"0.728,0.728,0.414,0.313,0.275,0.398,0.285,0.264",106.24505615234375,112.28822326660156,"26.08,26.08,161.9,139.5,119.6,145.3,114.6,116.9",11.011455535888672,13.477249145507812,"3.936,3.936,12.87,14.2,13.33,12.59,13.47,13.77","0.08103,0.08103,0.5217,0.5113,0.4335,0.5046,0.4687,0.4707","0.09499,0.09499,0.8108,0.9141,0.8264,0.8001,0.8774,0.9159"
